# time step,rewards
1497.0,14.310600
1498.0,14.310900
1499.0,14.311100
1500.0,14.311300
1501.0,14.311600
1502.0,14.312000
1503.0,14.312500
1504.0,14.312700
1505.0,14.313000
1506.0,14.313400
1507.0,14.313700
1508.0,14.314000
1509.0,14.314100
1510.0,14.314600
1511.0,14.314800
1512.0,14.315000
1513.0,14.315100
1514.0,14.315200
1515.0,14.315400
1516.0,14.315600
1517.0,14.315900
1518.0,14.316200
1519.0,14.316400
1520.0,14.316300
1521.0,14.316600
1522.0,14.316800
1523.0,14.317300
1524.0,14.317400
1525.0,14.317600
1526.0,14.318000
1527.0,14.318200
1528.0,14.318500
1529.0,14.318500
1530.0,14.318500
1531.0,14.318900
1532.0,14.319200
1533.0,14.319500
1534.0,14.319900
1535.0,14.320100
1536.0,14.320300
1537.0,14.320500
1538.0,14.320700
1539.0,14.321100
1540.0,14.321200
1541.0,14.321400
1542.0,14.321300
1543.0,14.321700
1544.0,14.321900
1545.0,14.322300
1546.0,14.322400
1547.0,14.322600
1548.0,14.322700
1549.0,14.323100
1550.0,14.323300
1551.0,14.323300
1552.0,14.323400
1553.0,14.323700
1554.0,14.323700
1555.0,14.324000
1556.0,14.324400
1557.0,14.324600
1558.0,14.325000
1559.0,14.325100
1560.0,14.325200
1561.0,14.325300
1562.0,14.325600
1563.0,14.325800
1564.0,14.326100
1565.0,14.326300
1566.0,14.326500
1567.0,14.326600
1568.0,14.326800
1569.0,14.327100
1570.0,14.327200
1571.0,14.327400
1572.0,14.327600
1573.0,14.327800
1574.0,14.327700
1575.0,14.328000
1576.0,14.328200
1577.0,14.328300
1578.0,14.328700
1579.0,14.329000
1580.0,14.329400
1581.0,14.329600
1582.0,14.329700
1583.0,14.329900
1584.0,14.329800
1585.0,14.330000
1586.0,14.330300
1587.0,14.330500
1588.0,14.330800
1589.0,14.331200
1590.0,14.331300
1591.0,14.331600
1592.0,14.331600
1593.0,14.331600
1594.0,14.331900
1595.0,14.332300
1596.0,14.332500
1597.0,14.332700
1598.0,14.332700
1599.0,14.332900
1600.0,14.333200
1601.0,14.333400
1602.0,14.333600
1603.0,14.333900
1604.0,14.334100
1605.0,14.334400
1606.0,14.334800
1607.0,14.335100
1608.0,14.335400
1609.0,14.335700
1610.0,14.335800
1611.0,14.336100
1612.0,14.336300
1613.0,14.336800
1614.0,14.337000
1615.0,14.337200
1616.0,14.337200
1617.0,14.337300
1618.0,14.337400
1619.0,14.337600
1620.0,14.337700
1621.0,14.337800
1622.0,14.337900
1623.0,14.338200
1624.0,14.338500
1625.0,14.339000
1626.0,14.339300
1627.0,14.339500
1628.0,14.339700
1629.0,14.340100
1630.0,14.340400
1631.0,14.340600
1632.0,14.340900
1633.0,14.341100
1634.0,14.341300
1635.0,14.341400
1636.0,14.341700
1637.0,14.341800
1638.0,14.342100
1639.0,14.342300
1640.0,14.342400
1641.0,14.342600
1642.0,14.342900
1643.0,14.343100
1644.0,14.343400
1645.0,14.343500
1646.0,14.343700
1647.0,14.343800
1648.0,14.344100
1649.0,14.344300
1650.0,14.344400
1651.0,14.344600
1652.0,14.344900
1653.0,14.345000
1654.0,14.345400
1655.0,14.345500
1656.0,14.345600
1657.0,14.345700
1658.0,14.346000
1659.0,14.346300
1660.0,14.346500
1661.0,14.346500
1662.0,14.346600
1663.0,14.346700
1664.0,14.346700
1665.0,14.346900
1666.0,14.347200
1667.0,14.347400
1668.0,14.347600
1669.0,14.347600
1670.0,14.347800
1671.0,14.347900
1672.0,14.348300
1673.0,14.348400
1674.0,14.348500
1675.0,14.348600
1676.0,14.348700
1677.0,14.348900
1678.0,14.349300
1679.0,14.349500
1680.0,14.349600
1681.0,14.349800
1682.0,14.350000
1683.0,14.350200
1684.0,14.350600
1685.0,14.350700
1686.0,14.350900
1687.0,14.351300
1688.0,14.351700
1689.0,14.351900
1690.0,14.352000
1691.0,14.352200
1692.0,14.352400
1693.0,14.352900
1694.0,14.353300
1695.0,14.353600
1696.0,14.353900
1697.0,14.354100
1698.0,14.354400
1699.0,14.354500
1700.0,14.354500
1701.0,14.354700
1702.0,14.354900
1703.0,14.355100
1704.0,14.355500
1705.0,14.355800
1706.0,14.356200
1707.0,14.356500
1708.0,14.356900
1709.0,14.357300
1710.0,14.357600
1711.0,14.357800
1712.0,14.358000
1713.0,14.358300
1714.0,14.358400
1715.0,14.358500
1716.0,14.358700
1717.0,14.358700
1718.0,14.359200
1719.0,14.359200
1720.0,14.359300
1721.0,14.359400
1722.0,14.359700
1723.0,14.359900
1724.0,14.360100
1725.0,14.360200
1726.0,14.360600
1727.0,14.361000
1728.0,14.360900
1729.0,14.361200
1730.0,14.361400
1731.0,14.361600
1732.0,14.361800
1733.0,14.361900
1734.0,14.362100
1735.0,14.362100
1736.0,14.362400
1737.0,14.362500
1738.0,14.362800
1739.0,14.363000
1740.0,14.363100
1741.0,14.363300
1742.0,14.363400
1743.0,14.363900
1744.0,14.364000
1745.0,14.364000
1746.0,14.364400
1747.0,14.364900
1748.0,14.365000
1749.0,14.365200
1750.0,14.365400
1751.0,14.366000
1752.0,14.366200
1753.0,14.366500
1754.0,14.366700
1755.0,14.366900
1756.0,14.366700
1757.0,14.367000
1758.0,14.367100
1759.0,14.367300
1760.0,14.367500
1761.0,14.367700
1762.0,14.367700
1763.0,14.368100
1764.0,14.368300
1765.0,14.368300
1766.0,14.368400
1767.0,14.368500
1768.0,14.368700
1769.0,14.368800
1770.0,14.369000
1771.0,14.369100
1772.0,14.369200
1773.0,14.369100
1774.0,14.369200
1775.0,14.369600
1776.0,14.369800
1777.0,14.370000
1778.0,14.370200
1779.0,14.370400
1780.0,14.370600
1781.0,14.370700
1782.0,14.370800
1783.0,14.371000
1784.0,14.371200
1785.0,14.371200
1786.0,14.371400
1787.0,14.371600
1788.0,14.371700
1789.0,14.371800
1790.0,14.372100
1791.0,14.372200
1792.0,14.372600
1793.0,14.372800
1794.0,14.373000
1795.0,14.373100
1796.0,14.373300
1797.0,14.373500
1798.0,14.373800
1799.0,14.373900
1800.0,14.374000
1801.0,14.374200
1802.0,14.374400
1803.0,14.374500
1804.0,14.374600
1805.0,14.374800
1806.0,14.375000
1807.0,14.375100
1808.0,14.375300
1809.0,14.375300
1810.0,14.375400
1811.0,14.375500
1812.0,14.375700
1813.0,14.375900
1814.0,14.376100
1815.0,14.376200
1816.0,14.376400
1817.0,14.376600
1818.0,14.376800
1819.0,14.377100
1820.0,14.377300
1821.0,14.377400
1822.0,14.377400
1823.0,14.377700
1824.0,14.378100
1825.0,14.378200
1826.0,14.378300
1827.0,14.378400
1828.0,14.378700
1829.0,14.378800
1830.0,14.378900
1831.0,14.379200
1832.0,14.379300
1833.0,14.379500
1834.0,14.379700
1835.0,14.379900
1836.0,14.380000
1837.0,14.380000
1838.0,14.380200
1839.0,14.380500
1840.0,14.380800
1841.0,14.381200
1842.0,14.381500
1843.0,14.381600
1844.0,14.381700
1845.0,14.381800
1846.0,14.382100
1847.0,14.382300
1848.0,14.382600
1849.0,14.382800
1850.0,14.383200
1851.0,14.383200
1852.0,14.383200
1853.0,14.383300
1854.0,14.383400
1855.0,14.383600
1856.0,14.383700
1857.0,14.384000
1858.0,14.384000
1859.0,14.384000
1860.0,14.384100
1861.0,14.384200
1862.0,14.384400
1863.0,14.384600
1864.0,14.385000
1865.0,14.385100
1866.0,14.385300
1867.0,14.385300
1868.0,14.385400
1869.0,14.385500
1870.0,14.385800
1871.0,14.386100
1872.0,14.386400
1873.0,14.386700
1874.0,14.386900
1875.0,14.387100
1876.0,14.387200
1877.0,14.387400
1878.0,14.387700
1879.0,14.387900
1880.0,14.388000
1881.0,14.388300
1882.0,14.388500
1883.0,14.388600
1884.0,14.388700
1885.0,14.388800
1886.0,14.388900
1887.0,14.389300
1888.0,14.389400
1889.0,14.389700
1890.0,14.389800
1891.0,14.390000
1892.0,14.390200
1893.0,14.390300
1894.0,14.390400
1895.0,14.390400
1896.0,14.390500
1897.0,14.390700
1898.0,14.391000
1899.0,14.391300
1900.0,14.391600
1901.0,14.391700
1902.0,14.392000
1903.0,14.392300
1904.0,14.392600
1905.0,14.392800
1906.0,14.392800
1907.0,14.393000
1908.0,14.393200
1909.0,14.393400
1910.0,14.393900
1911.0,14.394000
1912.0,14.394200
1913.0,14.394300
1914.0,14.394400
1915.0,14.394600
1916.0,14.394600
1917.0,14.394800
1918.0,14.395000
1919.0,14.395200
1920.0,14.395200
1921.0,14.395400
1922.0,14.395600
1923.0,14.395800
1924.0,14.396000
1925.0,14.396200
1926.0,14.396500
1927.0,14.396700
1928.0,14.396900
1929.0,14.397100
1930.0,14.397400
1931.0,14.397400
1932.0,14.397700
1933.0,14.397600
1934.0,14.397600
1935.0,14.397800
1936.0,14.398100
1937.0,14.398100
1938.0,14.398400
1939.0,14.398500
1940.0,14.398700
1941.0,14.398900
1942.0,14.399000
1943.0,14.399200
1944.0,14.399200
1945.0,14.399400
1946.0,14.399600
1947.0,14.399700
1948.0,14.400000
1949.0,14.400100
1950.0,14.400200
1951.0,14.400200
1952.0,14.400300
1953.0,14.400400
1954.0,14.400700
1955.0,14.400800
1956.0,14.400800
1957.0,14.400900
1958.0,14.401100
1959.0,14.401400
1960.0,14.401600
1961.0,14.401800
1962.0,14.401800
1963.0,14.401800
1964.0,14.401900
1965.0,14.402000
1966.0,14.402200
1967.0,14.402300
1968.0,14.402500
1969.0,14.402700
1970.0,14.402800
1971.0,14.403100
1972.0,14.403200
1973.0,14.403600
1974.0,14.403700
1975.0,14.404000
1976.0,14.404200
1977.0,14.404400
1978.0,14.404500
1979.0,14.404700
1980.0,14.404800
1981.0,14.404700
1982.0,14.404900
1983.0,14.405000
1984.0,14.405100
1985.0,14.405200
1986.0,14.405200
1987.0,14.405400
1988.0,14.405400
1989.0,14.405700
1990.0,14.405700
1991.0,14.405900
1992.0,14.406200
1993.0,14.406500
1994.0,14.406700
1995.0,14.406700
1996.0,14.407000
1997.0,14.407200
1998.0,14.407400
1999.0,14.407500
2000.0,14.407700
2001.0,14.407800
2002.0,14.408100
2003.0,14.408200
2004.0,14.408300
2005.0,14.408700
2006.0,14.408700
2007.0,14.409000
2008.0,14.409100
2009.0,14.409300
2010.0,14.409500
2011.0,14.409700
2012.0,14.409900
2013.0,14.410000
2014.0,14.410200
2015.0,14.410300
2016.0,14.410500
2017.0,14.410700
2018.0,14.410800
2019.0,14.410800
2020.0,14.410900
2021.0,14.411100
2022.0,14.411200
2023.0,14.411500
2024.0,14.411800
2025.0,14.411900
2026.0,14.412200
2027.0,14.412400
2028.0,14.412500
2029.0,14.412400
2030.0,14.412500
2031.0,14.412700
2032.0,14.413000
2033.0,14.413100
2034.0,14.413300
2035.0,14.413400
2036.0,14.413500
2037.0,14.413700
2038.0,14.413900
2039.0,14.413800
2040.0,14.414000
2041.0,14.414100
2042.0,14.414300
2043.0,14.414400
2044.0,14.414600
2045.0,14.414700
2046.0,14.414800
2047.0,14.414900
2048.0,14.414900
2049.0,14.415100
2050.0,14.415200
2051.0,14.415400
2052.0,14.415300
2053.0,14.415400
2054.0,14.415500
2055.0,14.415500
2056.0,14.415700
2057.0,14.415800
2058.0,14.415900
2059.0,14.416200
2060.0,14.416300
2061.0,14.416500
2062.0,14.416700
2063.0,14.416900
2064.0,14.417100
2065.0,14.417400
2066.0,14.417700
2067.0,14.417800
2068.0,14.417900
2069.0,14.418000
2070.0,14.418200
2071.0,14.418300
2072.0,14.418500
2073.0,14.418700
2074.0,14.418800
2075.0,14.418800
2076.0,14.419000
2077.0,14.419100
2078.0,14.419200
2079.0,14.419300
2080.0,14.419500
2081.0,14.419700
2082.0,14.419700
2083.0,14.419800
2084.0,14.419900
2085.0,14.420000
2086.0,14.420100
2087.0,14.420200
2088.0,14.420300
2089.0,14.420200
2090.0,14.420400
2091.0,14.420700
2092.0,14.420900
2093.0,14.421200
2094.0,14.421400
2095.0,14.421600
2096.0,14.421600
2097.0,14.421600
2098.0,14.421700
2099.0,14.421900
2100.0,14.422100
2101.0,14.422300
2102.0,14.422400
2103.0,14.422500
2104.0,14.422700
2105.0,14.422800
2106.0,14.422900
2107.0,14.423000
2108.0,14.423100
2109.0,14.423200
2110.0,14.423400
2111.0,14.423400
2112.0,14.423600
2113.0,14.423800
2114.0,14.423700
2115.0,14.423700
2116.0,14.423800
2117.0,14.423900
2118.0,14.424000
2119.0,14.424200
2120.0,14.424400
2121.0,14.424500
2122.0,14.424600
2123.0,14.424700
2124.0,14.424900
2125.0,14.424900
2126.0,14.424900
2127.0,14.424900
2128.0,14.425100
2129.0,14.425400
2130.0,14.425400
2131.0,14.425700
2132.0,14.425900
2133.0,14.426100
2134.0,14.426400
2135.0,14.426500
2136.0,14.426600
2137.0,14.426800
2138.0,14.427100
2139.0,14.427300
2140.0,14.427500
2141.0,14.427700
2142.0,14.427900
2143.0,14.428100
2144.0,14.428300
2145.0,14.428400
2146.0,14.428600
2147.0,14.428700
2148.0,14.428900
2149.0,14.429100
2150.0,14.429400
2151.0,14.429500
2152.0,14.429700
2153.0,14.429700
2154.0,14.429900
2155.0,14.430200
2156.0,14.430300
2157.0,14.430500
2158.0,14.430500
2159.0,14.430800
2160.0,14.431000
2161.0,14.431100
2162.0,14.431100
2163.0,14.431300
2164.0,14.431500
2165.0,14.431600
2166.0,14.431900
2167.0,14.432200
2168.0,14.432300
2169.0,14.432400
2170.0,14.432500
2171.0,14.432500
2172.0,14.432800
2173.0,14.432900
2174.0,14.433000
2175.0,14.433100
2176.0,14.433200
2177.0,14.433300
2178.0,14.433600
2179.0,14.433500
2180.0,14.433600
2181.0,14.433800
2182.0,14.433900
2183.0,14.434000
2184.0,14.434300
2185.0,14.434400
2186.0,14.434500
2187.0,14.434600
2188.0,14.434700
2189.0,14.434800
2190.0,14.435000
2191.0,14.435100
2192.0,14.435300
2193.0,14.435400
2194.0,14.435600
2195.0,14.435700
2196.0,14.435800
2197.0,14.435900
2198.0,14.436100
2199.0,14.436200
2200.0,14.436300
2201.0,14.436500
2202.0,14.436600
2203.0,14.436800
2204.0,14.436800
2205.0,14.436900
2206.0,14.437100
2207.0,14.437400
2208.0,14.437400
2209.0,14.437600
2210.0,14.437600
2211.0,14.437800
2212.0,14.438100
2213.0,14.438300
2214.0,14.438500
2215.0,14.438500
2216.0,14.438600
2217.0,14.438600
2218.0,14.438800
2219.0,14.439100
2220.0,14.439200
2221.0,14.439400
2222.0,14.439500
2223.0,14.439800
2224.0,14.439900
2225.0,14.440100
2226.0,14.440100
2227.0,14.440300
2228.0,14.440500
2229.0,14.440700
2230.0,14.440900
2231.0,14.441000
2232.0,14.441100
2233.0,14.441300
2234.0,14.441300
2235.0,14.441400
2236.0,14.441500
2237.0,14.441500
2238.0,14.441700
2239.0,14.441900
2240.0,14.441900
2241.0,14.441800
2242.0,14.442000
2243.0,14.442100
2244.0,14.442300
2245.0,14.442400
2246.0,14.442500
2247.0,14.442600
2248.0,14.442700
2249.0,14.442900
2250.0,14.443100
2251.0,14.443200
2252.0,14.443400
2253.0,14.443500
2254.0,14.443600
2255.0,14.443800
2256.0,14.444000
2257.0,14.444100
2258.0,14.444200
2259.0,14.444400
2260.0,14.444400
2261.0,14.444600
2262.0,14.444900
2263.0,14.445000
2264.0,14.445100
2265.0,14.445200
2266.0,14.445100
2267.0,14.445200
2268.0,14.445400
2269.0,14.445500
2270.0,14.445600
2271.0,14.445700
2272.0,14.445800
2273.0,14.445800
2274.0,14.445800
2275.0,14.446000
2276.0,14.446200
2277.0,14.446400
2278.0,14.446600
2279.0,14.446700
2280.0,14.446700
2281.0,14.446800
2282.0,14.447000
2283.0,14.447300
2284.0,14.447300
2285.0,14.447400
2286.0,14.447600
2287.0,14.447800
2288.0,14.448000
2289.0,14.448000
2290.0,14.448200
2291.0,14.448400
2292.0,14.448400
2293.0,14.448600
2294.0,14.448800
2295.0,14.449200
2296.0,14.449300
2297.0,14.449300
2298.0,14.449500
2299.0,14.449500
2300.0,14.449600
2301.0,14.449900
2302.0,14.450100
2303.0,14.450000
2304.0,14.450100
2305.0,14.450200
2306.0,14.450300
2307.0,14.450600
2308.0,14.450500
2309.0,14.450500
2310.0,14.450700
2311.0,14.450700
2312.0,14.450900
2313.0,14.451100
2314.0,14.451100
2315.0,14.451200
2316.0,14.451400
2317.0,14.451300
2318.0,14.451300
2319.0,14.451500
2320.0,14.451500
2321.0,14.451700
2322.0,14.451900
2323.0,14.452100
2324.0,14.452300
2325.0,14.452400
2326.0,14.452500
2327.0,14.452900
2328.0,14.453100
2329.0,14.453000
2330.0,14.453200
2331.0,14.453300
2332.0,14.453500
2333.0,14.453700
2334.0,14.453600
2335.0,14.453900
2336.0,14.454000
2337.0,14.454000
2338.0,14.454200
2339.0,14.454400
2340.0,14.454600
2341.0,14.454700
2342.0,14.454800
2343.0,14.454900
2344.0,14.455300
2345.0,14.455300
2346.0,14.455500
2347.0,14.455700
2348.0,14.455900
2349.0,14.455900
2350.0,14.455900
2351.0,14.455900
2352.0,14.456100
2353.0,14.456200
2354.0,14.456300
2355.0,14.456500
2356.0,14.456600
2357.0,14.456800
2358.0,14.457100
2359.0,14.457100
2360.0,14.457200
2361.0,14.457400
2362.0,14.457400
2363.0,14.457600
2364.0,14.457700
2365.0,14.457800
2366.0,14.458000
2367.0,14.458100
2368.0,14.458000
2369.0,14.458200
2370.0,14.458400
2371.0,14.458500
2372.0,14.458700
2373.0,14.459000
2374.0,14.459000
2375.0,14.459000
2376.0,14.459200
2377.0,14.459200
2378.0,14.459400
2379.0,14.459500
2380.0,14.459600
2381.0,14.459700
2382.0,14.459900
2383.0,14.460000
2384.0,14.460000
2385.0,14.460000
2386.0,14.460200
2387.0,14.460200
2388.0,14.460400
2389.0,14.460500
2390.0,14.460700
2391.0,14.460900
2392.0,14.461100
2393.0,14.461200
2394.0,14.461400
2395.0,14.461500
2396.0,14.461600
2397.0,14.461800
2398.0,14.462100
2399.0,14.462300
2400.0,14.462400
2401.0,14.462500
2402.0,14.462600
2403.0,14.462800
2404.0,14.463000
2405.0,14.463100
2406.0,14.463200
2407.0,14.463400
2408.0,14.463400
2409.0,14.463600
2410.0,14.463700
2411.0,14.463700
2412.0,14.463900
2413.0,14.464100
2414.0,14.464300
2415.0,14.464400
2416.0,14.464500
2417.0,14.464700
2418.0,14.464700
2419.0,14.464800
2420.0,14.464900
2421.0,14.465000
2422.0,14.465200
2423.0,14.465400
2424.0,14.465600
2425.0,14.465600
2426.0,14.465800
2427.0,14.465800
2428.0,14.466000
2429.0,14.466300
2430.0,14.466500
2431.0,14.466800
2432.0,14.466900
2433.0,14.466900
2434.0,14.467000
2435.0,14.467100
2436.0,14.467300
2437.0,14.467500
2438.0,14.467600
2439.0,14.467600
2440.0,14.467800
2441.0,14.467800
2442.0,14.468000
2443.0,14.468000
2444.0,14.468100
2445.0,14.468100
2446.0,14.468100
2447.0,14.468300
2448.0,14.468400
2449.0,14.468600
2450.0,14.468800
2451.0,14.468900
2452.0,14.469000
2453.0,14.469100
2454.0,14.469200
2455.0,14.469300
2456.0,14.469500
2457.0,14.469600
2458.0,14.469800
2459.0,14.469800
2460.0,14.469700
2461.0,14.469600
2462.0,14.469800
2463.0,14.469900
2464.0,14.470200
2465.0,14.470400
2466.0,14.470600
2467.0,14.470700
2468.0,14.470700
2469.0,14.470900
2470.0,14.470900
2471.0,14.471000
2472.0,14.471100
2473.0,14.471200
2474.0,14.471500
2475.0,14.471500
2476.0,14.471600
2477.0,14.471700
2478.0,14.471800
2479.0,14.472000
2480.0,14.472000
2481.0,14.472100
2482.0,14.472200
2483.0,14.472100
2484.0,14.472100
2485.0,14.472300
2486.0,14.472400
2487.0,14.472600
2488.0,14.472600
2489.0,14.472600
2490.0,14.472800
2491.0,14.473000
2492.0,14.473100
2493.0,14.473200
2494.0,14.473300
2495.0,14.473400
2496.0,14.473600
2497.0,14.473600
2498.0,14.473800
2499.0,14.473800
2500.0,14.474000
2501.0,14.474200
2502.0,14.474200
2503.0,14.474400
2504.0,14.474500
2505.0,14.474500
2506.0,14.474600
2507.0,14.474600
2508.0,14.474800
2509.0,14.475100
2510.0,14.475300
2511.0,14.475400
2512.0,14.475500
2513.0,14.475600
2514.0,14.475600
2515.0,14.475700
2516.0,14.475700
2517.0,14.475800
2518.0,14.475900
2519.0,14.476000
2520.0,14.476200
2521.0,14.476300
2522.0,14.476400
2523.0,14.476600
2524.0,14.476800
2525.0,14.476700
2526.0,14.476900
2527.0,14.477000
2528.0,14.477100
2529.0,14.477200
2530.0,14.477300
2531.0,14.477300
2532.0,14.477600
2533.0,14.477700
2534.0,14.477800
2535.0,14.477900
2536.0,14.478100
2537.0,14.478300
2538.0,14.478400
2539.0,14.478500
2540.0,14.478700
2541.0,14.478800
2542.0,14.478800
2543.0,14.479000
2544.0,14.479100
2545.0,14.479200
2546.0,14.479400
2547.0,14.479600
2548.0,14.479700
2549.0,14.479800
2550.0,14.479900
2551.0,14.480200
2552.0,14.480400
2553.0,14.480600
2554.0,14.480700
2555.0,14.480700
2556.0,14.480700
2557.0,14.480900
2558.0,14.481000
2559.0,14.481200
2560.0,14.481300
2561.0,14.481300
2562.0,14.481400
2563.0,14.481700
2564.0,14.481900
2565.0,14.481900
2566.0,14.482000
2567.0,14.482100
2568.0,14.482200
2569.0,14.482300
2570.0,14.482500
2571.0,14.482600
2572.0,14.482700
2573.0,14.482800
2574.0,14.483000
2575.0,14.483100
2576.0,14.483200
2577.0,14.483300
2578.0,14.483500
2579.0,14.483700
2580.0,14.483800
2581.0,14.483800
2582.0,14.483900
2583.0,14.483900
2584.0,14.484000
2585.0,14.484200
2586.0,14.484300
2587.0,14.484300
2588.0,14.484400
2589.0,14.484700
2590.0,14.484800
2591.0,14.484800
2592.0,14.485000
2593.0,14.485100
2594.0,14.485200
2595.0,14.485400
2596.0,14.485400
2597.0,14.485600
2598.0,14.485600
2599.0,14.485700
2600.0,14.485800
2601.0,14.485800
2602.0,14.485900
2603.0,14.486000
2604.0,14.486200
2605.0,14.486300
2606.0,14.486300
2607.0,14.486500
2608.0,14.486500
2609.0,14.486600
2610.0,14.486500
2611.0,14.486700
2612.0,14.486800
2613.0,14.486900
2614.0,14.487000
2615.0,14.487200
2616.0,14.487300
2617.0,14.487400
2618.0,14.487400
2619.0,14.487500
2620.0,14.487500
2621.0,14.487700
2622.0,14.487600
2623.0,14.487800
2624.0,14.487900
2625.0,14.488000
2626.0,14.488100
2627.0,14.488200
2628.0,14.488300
2629.0,14.488500
2630.0,14.488700
2631.0,14.488900
2632.0,14.489100
2633.0,14.489300
2634.0,14.489500
2635.0,14.489700
2636.0,14.489900
2637.0,14.490000
2638.0,14.490200
2639.0,14.490300
2640.0,14.490300
2641.0,14.490500
2642.0,14.490500
2643.0,14.490700
2644.0,14.490800
2645.0,14.490900
2646.0,14.491000
2647.0,14.491000
2648.0,14.491200
2649.0,14.491300
2650.0,14.491200
2651.0,14.491300
2652.0,14.491300
2653.0,14.491500
2654.0,14.491600
2655.0,14.491700
2656.0,14.491800
2657.0,14.491900
2658.0,14.492000
2659.0,14.492100
2660.0,14.492200
2661.0,14.492200
2662.0,14.492200
2663.0,14.492200
2664.0,14.492300
2665.0,14.492300
2666.0,14.492400
2667.0,14.492700
2668.0,14.492700
2669.0,14.492800
2670.0,14.492900
2671.0,14.493100
2672.0,14.493200
2673.0,14.493300
2674.0,14.493500
2675.0,14.493500
2676.0,14.493700
2677.0,14.493800
2678.0,14.493900
2679.0,14.493900
2680.0,14.494100
2681.0,14.494200
2682.0,14.494300
2683.0,14.494300
2684.0,14.494300
2685.0,14.494500
2686.0,14.494600
2687.0,14.494700
2688.0,14.494700
2689.0,14.494700
2690.0,14.494800
2691.0,14.494800
2692.0,14.495000
2693.0,14.494900
2694.0,14.494900
2695.0,14.495000
2696.0,14.495100
2697.0,14.495300
2698.0,14.495400
2699.0,14.495400
2700.0,14.495600
2701.0,14.495600
2702.0,14.495800
2703.0,14.495900
2704.0,14.496000
2705.0,14.496100
2706.0,14.496100
2707.0,14.496200
2708.0,14.496400
2709.0,14.496600
2710.0,14.496700
2711.0,14.496800
2712.0,14.496900
2713.0,14.497000
2714.0,14.497100
2715.0,14.497200
2716.0,14.497200
2717.0,14.497200
2718.0,14.497300
2719.0,14.497400
2720.0,14.497500
2721.0,14.497600
2722.0,14.497800
2723.0,14.498000
2724.0,14.498000
2725.0,14.498300
2726.0,14.498300
2727.0,14.498400
2728.0,14.498600
2729.0,14.498800
2730.0,14.499000
2731.0,14.499100
2732.0,14.499300
2733.0,14.499400
2734.0,14.499600
2735.0,14.499700
2736.0,14.499800
2737.0,14.499800
2738.0,14.500000
2739.0,14.500000
2740.0,14.500000
2741.0,14.500200
2742.0,14.500300
2743.0,14.500400
2744.0,14.500400
2745.0,14.500500
2746.0,14.500700
2747.0,14.500700
2748.0,14.500900
2749.0,14.501000
2750.0,14.501000
2751.0,14.501000
2752.0,14.501100
2753.0,14.501200
2754.0,14.501200
2755.0,14.501300
2756.0,14.501400
2757.0,14.501600
2758.0,14.501700
2759.0,14.501800
2760.0,14.501900
2761.0,14.502000
2762.0,14.502200
2763.0,14.502300
2764.0,14.502400
2765.0,14.502600
2766.0,14.502700
2767.0,14.502700
2768.0,14.502800
2769.0,14.502800
2770.0,14.503000
2771.0,14.503000
2772.0,14.503100
2773.0,14.503100
2774.0,14.503300
2775.0,14.503400
2776.0,14.503500
2777.0,14.503500
2778.0,14.503700
2779.0,14.503800
2780.0,14.503800
2781.0,14.504000
2782.0,14.504100
2783.0,14.504100
2784.0,14.504300
2785.0,14.504400
2786.0,14.504600
2787.0,14.504800
2788.0,14.504900
2789.0,14.504900
2790.0,14.504900
2791.0,14.504900
2792.0,14.505100
2793.0,14.505200
2794.0,14.505400
2795.0,14.505500
2796.0,14.505700
2797.0,14.505700
2798.0,14.505800
2799.0,14.505800
2800.0,14.505900
2801.0,14.506100
2802.0,14.506200
2803.0,14.506200
2804.0,14.506300
2805.0,14.506400
2806.0,14.506600
2807.0,14.506600
2808.0,14.506600
2809.0,14.506600
2810.0,14.506700
2811.0,14.506900
2812.0,14.507000
2813.0,14.506900
2814.0,14.507100
2815.0,14.507100
2816.0,14.507100
2817.0,14.507300
2818.0,14.507400
2819.0,14.507500
2820.0,14.507600
2821.0,14.507800
2822.0,14.507900
2823.0,14.508000
2824.0,14.508100
2825.0,14.508400
2826.0,14.508400
2827.0,14.508300
2828.0,14.508400
2829.0,14.508500
2830.0,14.508700
2831.0,14.508900
2832.0,14.509000
2833.0,14.509300
2834.0,14.509300
2835.0,14.509300
2836.0,14.509400
2837.0,14.509500
2838.0,14.509600
2839.0,14.509600
2840.0,14.509800
2841.0,14.509900
2842.0,14.510000
2843.0,14.510100
2844.0,14.510200
2845.0,14.510400
2846.0,14.510400
2847.0,14.510500
2848.0,14.510500
2849.0,14.510600
2850.0,14.510700
2851.0,14.510700
2852.0,14.510900
2853.0,14.511000
2854.0,14.511100
2855.0,14.511200
2856.0,14.511400
2857.0,14.511500
2858.0,14.511700
2859.0,14.511700
2860.0,14.511800
2861.0,14.512000
2862.0,14.512000
2863.0,14.512200
2864.0,14.512200
2865.0,14.512300
2866.0,14.512400
2867.0,14.512500
2868.0,14.512700
2869.0,14.512800
2870.0,14.512900
2871.0,14.513000
2872.0,14.513100
2873.0,14.513300
2874.0,14.513400
2875.0,14.513500
2876.0,14.513500
2877.0,14.513600
2878.0,14.513700
2879.0,14.513900
2880.0,14.514000
2881.0,14.514100
2882.0,14.514100
2883.0,14.514300
2884.0,14.514400
2885.0,14.514500
2886.0,14.514600
2887.0,14.514800
2888.0,14.514800
2889.0,14.514800
2890.0,14.514900
2891.0,14.514900
2892.0,14.515000
2893.0,14.515100
2894.0,14.515100
2895.0,14.515300
