# time step,rewards
1283.0,14.853900
1284.0,14.854100
1285.0,14.854100
1286.0,14.854000
1287.0,14.854300
1288.0,14.854300
1289.0,14.854400
1290.0,14.854600
1291.0,14.854700
1292.0,14.854800
1293.0,14.854700
1294.0,14.855000
1295.0,14.855300
1296.0,14.855300
1297.0,14.855500
1298.0,14.855900
1299.0,14.855900
1300.0,14.855900
1301.0,14.855800
1302.0,14.855900
1303.0,14.856300
1304.0,14.856600
1305.0,14.856800
1306.0,14.856800
1307.0,14.856600
1308.0,14.856700
1309.0,14.856300
1310.0,14.856400
1311.0,14.856400
1312.0,14.856300
1313.0,14.856300
1314.0,14.856600
1315.0,14.857000
1316.0,14.857400
1317.0,14.857700
1318.0,14.857700
1319.0,14.858000
1320.0,14.858300
1321.0,14.858400
1322.0,14.858800
1323.0,14.858600
1324.0,14.858500
1325.0,14.858600
1326.0,14.858800
1327.0,14.859000
1328.0,14.859000
1329.0,14.859100
1330.0,14.859400
1331.0,14.859400
1332.0,14.859600
1333.0,14.859800
1334.0,14.859700
1335.0,14.859500
1336.0,14.859800
1337.0,14.859900
1338.0,14.860300
1339.0,14.860100
1340.0,14.860400
1341.0,14.860600
1342.0,14.860600
1343.0,14.860900
1344.0,14.861100
1345.0,14.861000
1346.0,14.860900
1347.0,14.860800
1348.0,14.861100
1349.0,14.861200
1350.0,14.861400
1351.0,14.861500
1352.0,14.861500
1353.0,14.861600
1354.0,14.861600
1355.0,14.861700
1356.0,14.861700
1357.0,14.861800
1358.0,14.861700
1359.0,14.861900
1360.0,14.861800
1361.0,14.861700
1362.0,14.861500
1363.0,14.861600
1364.0,14.861800
1365.0,14.862000
1366.0,14.862100
1367.0,14.862300
1368.0,14.862300
1369.0,14.862600
1370.0,14.862700
1371.0,14.862900
1372.0,14.862900
1373.0,14.863000
1374.0,14.863200
1375.0,14.863400
1376.0,14.863200
1377.0,14.863200
1378.0,14.863400
1379.0,14.863400
1380.0,14.863400
1381.0,14.863400
1382.0,14.863600
1383.0,14.863700
1384.0,14.863900
1385.0,14.864000
1386.0,14.864200
1387.0,14.863800
1388.0,14.863800
1389.0,14.863800
1390.0,14.863900
1391.0,14.863900
1392.0,14.864000
1393.0,14.864300
1394.0,14.864300
