# time step,model 2 server believed rewards, model 2 true rewards, random true rewards
407.0,19.957800,0.027600,0.197300
408.0,19.957900,0.027500,0.197200
409.0,19.958000,0.027500,0.197100
410.0,19.958000,0.027400,0.197100
411.0,19.958100,0.027300,0.197300
412.0,19.958200,0.027300,0.197100
413.0,19.958300,0.027200,0.197000
414.0,19.958400,0.027200,0.196900
415.0,19.958500,0.027100,0.196900
416.0,19.958600,0.027100,0.197000
417.0,19.958700,0.027000,0.197000
418.0,19.958800,0.026900,0.197300
419.0,19.958900,0.026900,0.197200
420.0,19.958900,0.026800,0.197300
421.0,19.959000,0.026800,0.197400
422.0,19.959100,0.026700,0.197300
423.0,19.959100,0.026700,0.197100
424.0,19.959200,0.026700,0.197100
425.0,19.959300,0.026600,0.197100
426.0,19.959400,0.026500,0.196900
427.0,19.959400,0.026600,0.196700
428.0,19.959400,0.026500,0.196800
429.0,19.959500,0.026500,0.196700
430.0,19.959600,0.026400,0.196600
431.0,19.959700,0.026400,0.196700
432.0,19.959800,0.026300,0.196900
433.0,19.959900,0.026200,0.197000
434.0,19.959900,0.026200,0.197000
435.0,19.960000,0.026100,0.197000
436.0,19.960100,0.026100,0.197200
437.0,19.960200,0.026000,0.197200
438.0,19.960300,0.026000,0.197400
439.0,19.960400,0.025900,0.197300
440.0,19.960500,0.025900,0.197300
441.0,19.960500,0.025800,0.197400
442.0,19.960600,0.025800,0.197300
443.0,19.960700,0.025700,0.197300
444.0,19.960800,0.025700,0.197300
445.0,19.960900,0.025600,0.197300
446.0,19.960900,0.025600,0.197400
447.0,19.961000,0.025500,0.197400
448.0,19.961000,0.025500,0.197400
449.0,19.961100,0.025400,0.197500
450.0,19.961200,0.025400,0.197500
451.0,19.961200,0.025400,0.197300
452.0,19.961300,0.025300,0.197400
453.0,19.961400,0.025300,0.197300
454.0,19.961500,0.025200,0.197100
455.0,19.961600,0.025100,0.197300
456.0,19.961600,0.025100,0.197300
457.0,19.961700,0.025100,0.197400
458.0,19.961800,0.025000,0.197400
459.0,19.961900,0.024900,0.197300
460.0,19.962000,0.024900,0.197200
461.0,19.962000,0.024900,0.197300
462.0,19.962100,0.024800,0.197300
463.0,19.962100,0.024800,0.197200
464.0,19.962200,0.024700,0.197100
465.0,19.962300,0.024700,0.197200
466.0,19.962300,0.024700,0.197100
467.0,19.962400,0.024600,0.197100
468.0,19.962400,0.024600,0.197200
469.0,19.962500,0.024500,0.197200
470.0,19.962600,0.024500,0.197200
471.0,19.962700,0.024400,0.197100
472.0,19.962700,0.024400,0.197100
473.0,19.962700,0.024300,0.197300
474.0,19.962800,0.024300,0.197200
475.0,19.962900,0.024200,0.197300
476.0,19.963000,0.024200,0.197300
477.0,19.963100,0.024100,0.197300
