# time step,model 3 true rewards,random true rewards
32258.0,0.015700,0.015500
32259.0,0.015700,0.015500
32260.0,0.015700,0.015500
32261.0,0.015700,0.015500
32262.0,0.015700,0.015500
32263.0,0.015700,0.015500
32264.0,0.015700,0.015500
32265.0,0.015700,0.015500
32266.0,0.015700,0.015500
32267.0,0.015700,0.015500
32268.0,0.015700,0.015500
32269.0,0.015700,0.015500
32270.0,0.015700,0.015500
32271.0,0.015700,0.015500
32272.0,0.015700,0.015500
32273.0,0.015700,0.015500
32274.0,0.015700,0.015500
32275.0,0.015700,0.015500
32276.0,0.015700,0.015500
32277.0,0.015700,0.015500
32278.0,0.015700,0.015500
32279.0,0.015700,0.015500
32280.0,0.015700,0.015500
32281.0,0.015700,0.015500
32282.0,0.015700,0.015500
32283.0,0.015700,0.015500
32284.0,0.015700,0.015500
32285.0,0.015700,0.015500
32286.0,0.015700,0.015500
32287.0,0.015700,0.015500
32288.0,0.015700,0.015500
32289.0,0.015700,0.015500
32290.0,0.015700,0.015500
32291.0,0.015700,0.015500
32292.0,0.015700,0.015500
32293.0,0.015700,0.015500
32294.0,0.015700,0.015500
32295.0,0.015700,0.015500
32296.0,0.015700,0.015500
32297.0,0.015700,0.015500
32298.0,0.015700,0.015500
32299.0,0.015700,0.015500
32300.0,0.015700,0.015500
32301.0,0.015700,0.015500
32302.0,0.015700,0.015500
32303.0,0.015700,0.015500
32304.0,0.015700,0.015500
32305.0,0.015700,0.015500
32306.0,0.015700,0.015500
32307.0,0.015700,0.015500
32308.0,0.015700,0.015500
32309.0,0.015700,0.015500
32310.0,0.015700,0.015500
32311.0,0.015700,0.015500
32312.0,0.015700,0.015500
32313.0,0.015700,0.015500
32314.0,0.015700,0.015500
32315.0,0.015700,0.015500
32316.0,0.015700,0.015500
32317.0,0.015700,0.015500
32318.0,0.015700,0.015500
32319.0,0.015700,0.015500
32320.0,0.015700,0.015500
32321.0,0.015700,0.015500
32322.0,0.015700,0.015500
32323.0,0.015700,0.015500
32324.0,0.015700,0.015500
32325.0,0.015700,0.015500
32326.0,0.015700,0.015500
32327.0,0.015700,0.015500
32328.0,0.015700,0.015500
32329.0,0.015700,0.015500
32330.0,0.015700,0.015500
32331.0,0.015700,0.015500
32332.0,0.015700,0.015500
32333.0,0.015700,0.015500
32334.0,0.015700,0.015500
32335.0,0.015700,0.015500
32336.0,0.015700,0.015500
32337.0,0.015700,0.015500
32338.0,0.015700,0.015500
32339.0,0.015700,0.015500
32340.0,0.015700,0.015500
32341.0,0.015700,0.015500
32342.0,0.015700,0.015500
32343.0,0.015700,0.015500
32344.0,0.015700,0.015500
32345.0,0.015700,0.015500
32346.0,0.015700,0.015500
32347.0,0.015700,0.015500
32348.0,0.015700,0.015500
32349.0,0.015700,0.015500
32350.0,0.015700,0.015500
32351.0,0.015700,0.015500
32352.0,0.015700,0.015500
32353.0,0.015700,0.015500
32354.0,0.015700,0.015500
32355.0,0.015700,0.015500
32356.0,0.015700,0.015500
32357.0,0.015700,0.015500
32358.0,0.015700,0.015500
32359.0,0.015700,0.015500
32360.0,0.015700,0.015500
32361.0,0.015700,0.015500
32362.0,0.015700,0.015500
32363.0,0.015600,0.015400
32364.0,0.015600,0.015400
32365.0,0.015600,0.015400
32366.0,0.015600,0.015400
32367.0,0.015600,0.015400
32368.0,0.015600,0.015400
32369.0,0.015600,0.015400
32370.0,0.015600,0.015400
32371.0,0.015600,0.015400
32372.0,0.015600,0.015400
32373.0,0.015600,0.015400
32374.0,0.015600,0.015400
32375.0,0.015600,0.015400
32376.0,0.015600,0.015400
32377.0,0.015600,0.015400
32378.0,0.015600,0.015400
32379.0,0.015600,0.015400
32380.0,0.015600,0.015400
32381.0,0.015600,0.015400
32382.0,0.015600,0.015400
32383.0,0.015600,0.015400
32384.0,0.015600,0.015400
32385.0,0.015600,0.015400
32386.0,0.015600,0.015400
32387.0,0.015600,0.015400
32388.0,0.015600,0.015400
32389.0,0.015600,0.015400
32390.0,0.015600,0.015400
32391.0,0.015600,0.015400
32392.0,0.015600,0.015400
32393.0,0.015600,0.015400
32394.0,0.015600,0.015400
32395.0,0.015600,0.015400
32396.0,0.015600,0.015400
32397.0,0.015600,0.015400
32398.0,0.015600,0.015400
32399.0,0.015600,0.015400
32400.0,0.015600,0.015400
32401.0,0.015600,0.015400
32402.0,0.015600,0.015400
32403.0,0.015600,0.015400
32404.0,0.015600,0.015400
32405.0,0.015600,0.015400
32406.0,0.015600,0.015400
32407.0,0.015600,0.015400
32408.0,0.015600,0.015400
32409.0,0.015600,0.015400
32410.0,0.015600,0.015400
32411.0,0.015600,0.015400
32412.0,0.015600,0.015400
32413.0,0.015600,0.015400
32414.0,0.015600,0.015400
32415.0,0.015600,0.015400
32416.0,0.015600,0.015400
32417.0,0.015600,0.015400
32418.0,0.015600,0.015400
32419.0,0.015600,0.015400
32420.0,0.015600,0.015400
32421.0,0.015600,0.015400
32422.0,0.015600,0.015400
32423.0,0.015600,0.015400
32424.0,0.015600,0.015400
32425.0,0.015600,0.015400
32426.0,0.015600,0.015400
32427.0,0.015600,0.015400
32428.0,0.015600,0.015400
32429.0,0.015600,0.015400
32430.0,0.015600,0.015400
32431.0,0.015600,0.015400
32432.0,0.015600,0.015400
32433.0,0.015600,0.015400
32434.0,0.015600,0.015400
32435.0,0.015600,0.015400
32436.0,0.015600,0.015400
32437.0,0.015600,0.015400
32438.0,0.015600,0.015400
32439.0,0.015600,0.015400
32440.0,0.015600,0.015400
32441.0,0.015600,0.015400
32442.0,0.015600,0.015400
32443.0,0.015600,0.015400
32444.0,0.015600,0.015400
32445.0,0.015600,0.015400
32446.0,0.015600,0.015400
32447.0,0.015600,0.015400
32448.0,0.015600,0.015400
32449.0,0.015600,0.015400
32450.0,0.015600,0.015400
32451.0,0.015600,0.015400
32452.0,0.015600,0.015400
32453.0,0.015600,0.015400
32454.0,0.015600,0.015400
32455.0,0.015600,0.015400
32456.0,0.015600,0.015400
32457.0,0.015600,0.015400
32458.0,0.015600,0.015400
32459.0,0.015600,0.015400
32460.0,0.015600,0.015400
32461.0,0.015600,0.015400
32462.0,0.015600,0.015400
32463.0,0.015600,0.015400
32464.0,0.015600,0.015400
32465.0,0.015600,0.015400
32466.0,0.015600,0.015400
32467.0,0.015600,0.015400
32468.0,0.015600,0.015400
32469.0,0.015600,0.015400
32470.0,0.015600,0.015400
32471.0,0.015600,0.015400
32472.0,0.015600,0.015400
32473.0,0.015600,0.015400
32474.0,0.015600,0.015400
32475.0,0.015600,0.015400
32476.0,0.015600,0.015400
32477.0,0.015600,0.015400
32478.0,0.015600,0.015400
32479.0,0.015600,0.015400
32480.0,0.015600,0.015400
32481.0,0.015600,0.015400
32482.0,0.015600,0.015400
32483.0,0.015600,0.015400
32484.0,0.015600,0.015400
32485.0,0.015600,0.015400
32486.0,0.015600,0.015400
32487.0,0.015600,0.015400
32488.0,0.015600,0.015400
32489.0,0.015600,0.015400
32490.0,0.015600,0.015400
32491.0,0.015600,0.015400
32492.0,0.015600,0.015400
32493.0,0.015600,0.015400
32494.0,0.015600,0.015400
32495.0,0.015600,0.015400
32496.0,0.015600,0.015400
32497.0,0.015600,0.015400
32498.0,0.015600,0.015400
32499.0,0.015600,0.015400
32500.0,0.015600,0.015400
32501.0,0.015600,0.015400
32502.0,0.015600,0.015400
32503.0,0.015600,0.015400
32504.0,0.015600,0.015400
32505.0,0.015600,0.015400
32506.0,0.015600,0.015400
32507.0,0.015600,0.015400
32508.0,0.015600,0.015400
32509.0,0.015600,0.015400
32510.0,0.015600,0.015400
32511.0,0.015600,0.015400
32512.0,0.015600,0.015400
32513.0,0.015600,0.015400
32514.0,0.015600,0.015400
32515.0,0.015600,0.015400
32516.0,0.015600,0.015400
32517.0,0.015600,0.015400
32518.0,0.015600,0.015400
32519.0,0.015600,0.015400
32520.0,0.015600,0.015400
32521.0,0.015600,0.015400
32522.0,0.015600,0.015400
32523.0,0.015600,0.015400
32524.0,0.015600,0.015400
32525.0,0.015600,0.015400
32526.0,0.015600,0.015400
32527.0,0.015600,0.015400
32528.0,0.015600,0.015400
32529.0,0.015600,0.015400
32530.0,0.015600,0.015400
32531.0,0.015600,0.015400
32532.0,0.015600,0.015400
32533.0,0.015600,0.015400
32534.0,0.015600,0.015400
32535.0,0.015600,0.015400
32536.0,0.015600,0.015400
32537.0,0.015600,0.015400
32538.0,0.015600,0.015400
32539.0,0.015600,0.015400
32540.0,0.015600,0.015400
32541.0,0.015600,0.015400
32542.0,0.015600,0.015400
32543.0,0.015600,0.015400
32544.0,0.015600,0.015400
32545.0,0.015600,0.015400
32546.0,0.015600,0.015400
32547.0,0.015600,0.015400
32548.0,0.015600,0.015400
32549.0,0.015600,0.015400
32550.0,0.015600,0.015400
32551.0,0.015600,0.015400
32552.0,0.015600,0.015400
32553.0,0.015600,0.015400
32554.0,0.015600,0.015400
32555.0,0.015600,0.015400
32556.0,0.015600,0.015400
32557.0,0.015600,0.015400
32558.0,0.015600,0.015400
32559.0,0.015600,0.015400
32560.0,0.015600,0.015400
32561.0,0.015600,0.015400
32562.0,0.015600,0.015400
32563.0,0.015600,0.015400
32564.0,0.015600,0.015400
32565.0,0.015600,0.015400
32566.0,0.015600,0.015400
32567.0,0.015600,0.015400
32568.0,0.015600,0.015400
32569.0,0.015600,0.015400
32570.0,0.015600,0.015400
32571.0,0.015500,0.015400
32572.0,0.015500,0.015400
32573.0,0.015500,0.015400
32574.0,0.015500,0.015300
32575.0,0.015500,0.015300
32576.0,0.015500,0.015300
32577.0,0.015500,0.015300
32578.0,0.015500,0.015300
32579.0,0.015500,0.015300
32580.0,0.015500,0.015300
32581.0,0.015500,0.015300
32582.0,0.015500,0.015300
32583.0,0.015500,0.015300
32584.0,0.015500,0.015300
32585.0,0.015500,0.015300
32586.0,0.015500,0.015300
32587.0,0.015500,0.015300
32588.0,0.015500,0.015300
32589.0,0.015500,0.015300
32590.0,0.015500,0.015300
32591.0,0.015500,0.015300
32592.0,0.015500,0.015300
32593.0,0.015500,0.015300
32594.0,0.015500,0.015300
32595.0,0.015500,0.015300
32596.0,0.015500,0.015300
32597.0,0.015500,0.015300
32598.0,0.015500,0.015300
32599.0,0.015500,0.015300
32600.0,0.015500,0.015300
32601.0,0.015500,0.015300
32602.0,0.015500,0.015300
32603.0,0.015500,0.015300
32604.0,0.015500,0.015300
32605.0,0.015500,0.015300
32606.0,0.015500,0.015300
32607.0,0.015500,0.015300
32608.0,0.015500,0.015300
32609.0,0.015500,0.015300
32610.0,0.015500,0.015300
32611.0,0.015500,0.015300
32612.0,0.015500,0.015300
32613.0,0.015500,0.015300
32614.0,0.015500,0.015300
32615.0,0.015500,0.015300
32616.0,0.015500,0.015300
32617.0,0.015500,0.015300
32618.0,0.015500,0.015300
32619.0,0.015500,0.015300
32620.0,0.015500,0.015300
32621.0,0.015500,0.015300
32622.0,0.015500,0.015300
32623.0,0.015500,0.015300
32624.0,0.015500,0.015300
32625.0,0.015500,0.015300
32626.0,0.015500,0.015300
32627.0,0.015500,0.015300
32628.0,0.015500,0.015300
32629.0,0.015500,0.015300
32630.0,0.015500,0.015300
32631.0,0.015500,0.015300
32632.0,0.015500,0.015300
32633.0,0.015500,0.015300
32634.0,0.015500,0.015300
32635.0,0.015500,0.015300
32636.0,0.015500,0.015300
32637.0,0.015500,0.015300
32638.0,0.015500,0.015300
32639.0,0.015500,0.015300
32640.0,0.015500,0.015300
32641.0,0.015500,0.015300
32642.0,0.015500,0.015300
32643.0,0.015500,0.015300
32644.0,0.015500,0.015300
32645.0,0.015500,0.015300
32646.0,0.015500,0.015300
32647.0,0.015500,0.015300
32648.0,0.015500,0.015300
32649.0,0.015500,0.015300
32650.0,0.015500,0.015300
32651.0,0.015500,0.015300
32652.0,0.015500,0.015300
32653.0,0.015500,0.015300
32654.0,0.015500,0.015300
32655.0,0.015500,0.015300
32656.0,0.015500,0.015300
32657.0,0.015500,0.015300
32658.0,0.015500,0.015300
32659.0,0.015500,0.015300
32660.0,0.015500,0.015300
32661.0,0.015500,0.015300
32662.0,0.015500,0.015300
32663.0,0.015500,0.015300
32664.0,0.015500,0.015300
32665.0,0.015500,0.015300
32666.0,0.015500,0.015300
32667.0,0.015500,0.015300
32668.0,0.015500,0.015300
32669.0,0.015500,0.015300
32670.0,0.015500,0.015300
32671.0,0.015500,0.015300
32672.0,0.015500,0.015300
32673.0,0.015500,0.015300
32674.0,0.015500,0.015300
32675.0,0.015500,0.015300
32676.0,0.015500,0.015300
32677.0,0.015500,0.015300
32678.0,0.015500,0.015300
32679.0,0.015500,0.015300
32680.0,0.015500,0.015300
32681.0,0.015500,0.015300
32682.0,0.015500,0.015300
32683.0,0.015500,0.015300
32684.0,0.015500,0.015300
32685.0,0.015500,0.015300
32686.0,0.015500,0.015300
32687.0,0.015500,0.015300
32688.0,0.015500,0.015300
32689.0,0.015500,0.015300
32690.0,0.015500,0.015300
32691.0,0.015500,0.015300
32692.0,0.015500,0.015300
32693.0,0.015500,0.015300
32694.0,0.015500,0.015300
32695.0,0.015500,0.015300
32696.0,0.015500,0.015300
32697.0,0.015500,0.015300
32698.0,0.015500,0.015300
32699.0,0.015500,0.015300
32700.0,0.015500,0.015300
32701.0,0.015500,0.015300
32702.0,0.015500,0.015300
32703.0,0.015500,0.015300
32704.0,0.015500,0.015300
32705.0,0.015500,0.015300
32706.0,0.015500,0.015300
32707.0,0.015500,0.015300
32708.0,0.015500,0.015300
32709.0,0.015500,0.015300
32710.0,0.015500,0.015300
32711.0,0.015500,0.015300
32712.0,0.015500,0.015300
32713.0,0.015500,0.015300
32714.0,0.015500,0.015300
32715.0,0.015500,0.015300
32716.0,0.015500,0.015300
32717.0,0.015500,0.015300
32718.0,0.015500,0.015300
32719.0,0.015500,0.015300
32720.0,0.015500,0.015300
32721.0,0.015500,0.015300
32722.0,0.015500,0.015300
32723.0,0.015500,0.015300
32724.0,0.015500,0.015300
32725.0,0.015500,0.015300
32726.0,0.015500,0.015300
32727.0,0.015500,0.015300
32728.0,0.015500,0.015300
32729.0,0.015500,0.015300
32730.0,0.015500,0.015300
32731.0,0.015500,0.015300
32732.0,0.015500,0.015300
32733.0,0.015500,0.015300
32734.0,0.015500,0.015300
32735.0,0.015500,0.015300
32736.0,0.015500,0.015300
32737.0,0.015500,0.015300
32738.0,0.015500,0.015300
32739.0,0.015500,0.015300
32740.0,0.015500,0.015300
32741.0,0.015500,0.015300
32742.0,0.015500,0.015300
32743.0,0.015500,0.015300
32744.0,0.015500,0.015300
32745.0,0.015500,0.015300
32746.0,0.015500,0.015300
32747.0,0.015500,0.015300
32748.0,0.015500,0.015300
32749.0,0.015500,0.015300
32750.0,0.015500,0.015300
32751.0,0.015500,0.015300
32752.0,0.015500,0.015300
32753.0,0.015500,0.015300
32754.0,0.015500,0.015300
32755.0,0.015500,0.015300
32756.0,0.015500,0.015300
32757.0,0.015500,0.015300
32758.0,0.015500,0.015300
32759.0,0.015500,0.015300
32760.0,0.015500,0.015300
32761.0,0.015500,0.015300
32762.0,0.015500,0.015300
32763.0,0.015500,0.015300
32764.0,0.015500,0.015300
32765.0,0.015500,0.015300
32766.0,0.015500,0.015300
32767.0,0.015500,0.015300
32768.0,0.015500,0.015300
32769.0,0.015500,0.015300
32770.0,0.015500,0.015300
32771.0,0.015500,0.015300
32772.0,0.015500,0.015300
32773.0,0.015500,0.015300
32774.0,0.015500,0.015300
32775.0,0.015500,0.015300
32776.0,0.015500,0.015300
32777.0,0.015500,0.015300
32778.0,0.015500,0.015300
32779.0,0.015500,0.015300
32780.0,0.015500,0.015300
32781.0,0.015500,0.015300
32782.0,0.015400,0.015300
32783.0,0.015400,0.015300
32784.0,0.015400,0.015300
32785.0,0.015400,0.015300
32786.0,0.015400,0.015300
32787.0,0.015400,0.015200
32788.0,0.015400,0.015200
32789.0,0.015400,0.015200
32790.0,0.015400,0.015200
32791.0,0.015400,0.015200
32792.0,0.015400,0.015200
32793.0,0.015400,0.015200
32794.0,0.015400,0.015200
32795.0,0.015400,0.015200
32796.0,0.015400,0.015200
32797.0,0.015400,0.015200
32798.0,0.015400,0.015200
32799.0,0.015400,0.015200
32800.0,0.015400,0.015200
32801.0,0.015400,0.015200
32802.0,0.015400,0.015200
32803.0,0.015400,0.015200
32804.0,0.015400,0.015200
32805.0,0.015400,0.015200
32806.0,0.015400,0.015200
32807.0,0.015400,0.015200
32808.0,0.015400,0.015200
32809.0,0.015400,0.015200
32810.0,0.015400,0.015200
32811.0,0.015400,0.015200
32812.0,0.015400,0.015200
32813.0,0.015400,0.015200
32814.0,0.015400,0.015200
32815.0,0.015400,0.015200
32816.0,0.015400,0.015200
32817.0,0.015400,0.015200
32818.0,0.015400,0.015200
32819.0,0.015400,0.015200
32820.0,0.015400,0.015200
32821.0,0.015400,0.015200
32822.0,0.015400,0.015200
32823.0,0.015400,0.015200
32824.0,0.015400,0.015200
32825.0,0.015400,0.015200
32826.0,0.015400,0.015200
32827.0,0.015400,0.015200
32828.0,0.015400,0.015200
32829.0,0.015400,0.015200
32830.0,0.015400,0.015200
32831.0,0.015400,0.015200
32832.0,0.015400,0.015200
32833.0,0.015400,0.015200
32834.0,0.015400,0.015200
32835.0,0.015400,0.015200
32836.0,0.015400,0.015200
32837.0,0.015400,0.015200
32838.0,0.015400,0.015200
32839.0,0.015400,0.015200
32840.0,0.015400,0.015200
32841.0,0.015400,0.015200
32842.0,0.015400,0.015200
32843.0,0.015400,0.015200
32844.0,0.015400,0.015200
32845.0,0.015400,0.015200
32846.0,0.015400,0.015200
32847.0,0.015400,0.015200
32848.0,0.015400,0.015200
32849.0,0.015400,0.015200
32850.0,0.015400,0.015200
32851.0,0.015400,0.015200
32852.0,0.015400,0.015200
32853.0,0.015400,0.015200
32854.0,0.015400,0.015200
32855.0,0.015400,0.015200
32856.0,0.015400,0.015200
32857.0,0.015400,0.015200
32858.0,0.015400,0.015200
32859.0,0.015400,0.015200
32860.0,0.015400,0.015200
32861.0,0.015400,0.015200
32862.0,0.015400,0.015200
32863.0,0.015400,0.015200
32864.0,0.015400,0.015200
32865.0,0.015400,0.015200
32866.0,0.015400,0.015200
32867.0,0.015400,0.015200
32868.0,0.015400,0.015200
32869.0,0.015400,0.015200
32870.0,0.015400,0.015200
32871.0,0.015400,0.015200
32872.0,0.015400,0.015200
32873.0,0.015400,0.015200
32874.0,0.015400,0.015200
32875.0,0.015400,0.015200
32876.0,0.015400,0.015200
32877.0,0.015400,0.015200
32878.0,0.015400,0.015200
32879.0,0.015400,0.015200
32880.0,0.015400,0.015200
32881.0,0.015400,0.015200
32882.0,0.015400,0.015200
32883.0,0.015400,0.015200
32884.0,0.015400,0.015200
32885.0,0.015400,0.015200
32886.0,0.015400,0.015200
32887.0,0.015400,0.015200
32888.0,0.015400,0.015200
32889.0,0.015400,0.015200
32890.0,0.015400,0.015200
32891.0,0.015400,0.015200
32892.0,0.015400,0.015200
32893.0,0.015400,0.015200
32894.0,0.015400,0.015200
32895.0,0.015400,0.015200
32896.0,0.015400,0.015200
32897.0,0.015400,0.015200
32898.0,0.015400,0.015200
32899.0,0.015400,0.015200
32900.0,0.015400,0.015200
32901.0,0.015400,0.015200
32902.0,0.015400,0.015200
32903.0,0.015400,0.015200
32904.0,0.015400,0.015200
32905.0,0.015400,0.015200
32906.0,0.015400,0.015200
32907.0,0.015400,0.015200
32908.0,0.015400,0.015200
32909.0,0.015400,0.015200
32910.0,0.015400,0.015200
32911.0,0.015400,0.015200
32912.0,0.015400,0.015200
32913.0,0.015400,0.015200
32914.0,0.015400,0.015200
32915.0,0.015400,0.015200
32916.0,0.015400,0.015200
32917.0,0.015400,0.015200
32918.0,0.015400,0.015200
32919.0,0.015400,0.015200
32920.0,0.015400,0.015200
32921.0,0.015400,0.015200
32922.0,0.015400,0.015200
32923.0,0.015400,0.015200
32924.0,0.015400,0.015200
32925.0,0.015400,0.015200
32926.0,0.015400,0.015200
32927.0,0.015400,0.015200
32928.0,0.015400,0.015200
32929.0,0.015400,0.015200
32930.0,0.015400,0.015200
32931.0,0.015400,0.015200
32932.0,0.015400,0.015200
32933.0,0.015400,0.015200
32934.0,0.015400,0.015200
32935.0,0.015400,0.015200
32936.0,0.015400,0.015200
32937.0,0.015400,0.015200
32938.0,0.015400,0.015200
32939.0,0.015400,0.015200
32940.0,0.015400,0.015200
32941.0,0.015400,0.015200
32942.0,0.015400,0.015200
32943.0,0.015400,0.015200
32944.0,0.015400,0.015200
32945.0,0.015400,0.015200
32946.0,0.015400,0.015200
32947.0,0.015400,0.015200
32948.0,0.015400,0.015200
32949.0,0.015400,0.015200
32950.0,0.015400,0.015200
32951.0,0.015400,0.015200
32952.0,0.015400,0.015200
32953.0,0.015400,0.015200
32954.0,0.015400,0.015200
32955.0,0.015400,0.015200
32956.0,0.015400,0.015200
32957.0,0.015400,0.015200
32958.0,0.015400,0.015200
32959.0,0.015400,0.015200
32960.0,0.015400,0.015200
32961.0,0.015400,0.015200
32962.0,0.015400,0.015200
32963.0,0.015400,0.015200
32964.0,0.015400,0.015200
32965.0,0.015400,0.015200
32966.0,0.015400,0.015200
32967.0,0.015400,0.015200
32968.0,0.015400,0.015200
32969.0,0.015400,0.015200
32970.0,0.015400,0.015200
32971.0,0.015400,0.015200
32972.0,0.015400,0.015200
32973.0,0.015400,0.015200
32974.0,0.015400,0.015200
32975.0,0.015400,0.015200
32976.0,0.015400,0.015200
32977.0,0.015400,0.015200
32978.0,0.015400,0.015200
32979.0,0.015400,0.015200
32980.0,0.015400,0.015200
32981.0,0.015400,0.015200
32982.0,0.015400,0.015200
32983.0,0.015400,0.015200
32984.0,0.015400,0.015200
32985.0,0.015400,0.015200
32986.0,0.015400,0.015200
32987.0,0.015400,0.015200
32988.0,0.015400,0.015200
32989.0,0.015400,0.015200
32990.0,0.015400,0.015200
32991.0,0.015400,0.015200
32992.0,0.015400,0.015200
32993.0,0.015400,0.015200
32994.0,0.015400,0.015200
32995.0,0.015300,0.015200
32996.0,0.015300,0.015200
32997.0,0.015300,0.015200
32998.0,0.015300,0.015200
32999.0,0.015300,0.015200
33000.0,0.015300,0.015200
33001.0,0.015300,0.015200
33002.0,0.015300,0.015200
33003.0,0.015300,0.015200
33004.0,0.015300,0.015100
33005.0,0.015300,0.015100
33006.0,0.015300,0.015100
33007.0,0.015300,0.015100
33008.0,0.015300,0.015100
33009.0,0.015300,0.015100
33010.0,0.015300,0.015100
33011.0,0.015300,0.015100
33012.0,0.015300,0.015100
33013.0,0.015300,0.015100
33014.0,0.015300,0.015100
33015.0,0.015300,0.015100
33016.0,0.015300,0.015100
33017.0,0.015300,0.015100
33018.0,0.015300,0.015100
33019.0,0.015300,0.015100
33020.0,0.015300,0.015100
33021.0,0.015300,0.015100
33022.0,0.015300,0.015100
33023.0,0.015300,0.015100
33024.0,0.015300,0.015100
33025.0,0.015300,0.015100
33026.0,0.015300,0.015100
33027.0,0.015300,0.015100
33028.0,0.015300,0.015100
33029.0,0.015300,0.015100
33030.0,0.015300,0.015100
33031.0,0.015300,0.015100
33032.0,0.015300,0.015100
33033.0,0.015300,0.015100
33034.0,0.015300,0.015100
33035.0,0.015300,0.015100
33036.0,0.015300,0.015100
33037.0,0.015300,0.015100
33038.0,0.015300,0.015100
33039.0,0.015300,0.015100
33040.0,0.015300,0.015100
33041.0,0.015300,0.015100
33042.0,0.015300,0.015100
33043.0,0.015300,0.015100
33044.0,0.015300,0.015100
33045.0,0.015300,0.015100
33046.0,0.015300,0.015100
33047.0,0.015300,0.015100
33048.0,0.015300,0.015100
33049.0,0.015300,0.015100
33050.0,0.015300,0.015100
33051.0,0.015300,0.015100
33052.0,0.015300,0.015100
33053.0,0.015300,0.015100
33054.0,0.015300,0.015100
33055.0,0.015300,0.015100
33056.0,0.015300,0.015100
33057.0,0.015300,0.015100
33058.0,0.015300,0.015100
33059.0,0.015300,0.015100
33060.0,0.015300,0.015100
33061.0,0.015300,0.015100
33062.0,0.015300,0.015100
33063.0,0.015300,0.015100
33064.0,0.015300,0.015100
33065.0,0.015300,0.015100
33066.0,0.015300,0.015100
33067.0,0.015300,0.015100
33068.0,0.015300,0.015100
33069.0,0.015300,0.015100
33070.0,0.015300,0.015100
33071.0,0.015300,0.015100
33072.0,0.015300,0.015100
33073.0,0.015300,0.015100
33074.0,0.015300,0.015100
33075.0,0.015300,0.015100
33076.0,0.015300,0.015100
33077.0,0.015300,0.015100
33078.0,0.015300,0.015100
33079.0,0.015300,0.015100
33080.0,0.015300,0.015100
33081.0,0.015300,0.015100
33082.0,0.015300,0.015100
33083.0,0.015300,0.015100
33084.0,0.015300,0.015100
33085.0,0.015300,0.015100
33086.0,0.015300,0.015100
33087.0,0.015300,0.015100
33088.0,0.015300,0.015100
33089.0,0.015300,0.015100
33090.0,0.015300,0.015100
33091.0,0.015300,0.015100
33092.0,0.015300,0.015100
33093.0,0.015300,0.015100
33094.0,0.015300,0.015100
33095.0,0.015300,0.015100
33096.0,0.015300,0.015100
33097.0,0.015300,0.015100
33098.0,0.015300,0.015100
33099.0,0.015300,0.015100
33100.0,0.015300,0.015100
33101.0,0.015300,0.015100
33102.0,0.015300,0.015100
33103.0,0.015300,0.015100
33104.0,0.015300,0.015100
33105.0,0.015300,0.015100
33106.0,0.015300,0.015100
33107.0,0.015300,0.015100
33108.0,0.015300,0.015100
33109.0,0.015300,0.015100
33110.0,0.015300,0.015100
33111.0,0.015300,0.015100
33112.0,0.015300,0.015100
33113.0,0.015300,0.015100
33114.0,0.015300,0.015100
33115.0,0.015300,0.015100
33116.0,0.015300,0.015100
33117.0,0.015300,0.015100
33118.0,0.015300,0.015100
33119.0,0.015300,0.015100
33120.0,0.015300,0.015100
33121.0,0.015300,0.015100
33122.0,0.015300,0.015100
33123.0,0.015300,0.015100
33124.0,0.015300,0.015100
33125.0,0.015300,0.015100
33126.0,0.015300,0.015100
33127.0,0.015300,0.015100
33128.0,0.015300,0.015100
33129.0,0.015300,0.015100
33130.0,0.015300,0.015100
33131.0,0.015300,0.015100
33132.0,0.015300,0.015100
33133.0,0.015300,0.015100
33134.0,0.015300,0.015100
33135.0,0.015300,0.015100
33136.0,0.015300,0.015100
33137.0,0.015300,0.015100
33138.0,0.015300,0.015100
33139.0,0.015300,0.015100
33140.0,0.015300,0.015100
33141.0,0.015300,0.015100
33142.0,0.015300,0.015100
33143.0,0.015300,0.015100
33144.0,0.015300,0.015100
33145.0,0.015300,0.015100
33146.0,0.015300,0.015100
33147.0,0.015300,0.015100
33148.0,0.015300,0.015100
33149.0,0.015300,0.015100
33150.0,0.015300,0.015100
33151.0,0.015300,0.015100
33152.0,0.015300,0.015100
33153.0,0.015300,0.015100
33154.0,0.015300,0.015100
33155.0,0.015300,0.015100
33156.0,0.015300,0.015100
33157.0,0.015300,0.015100
33158.0,0.015300,0.015100
33159.0,0.015300,0.015100
33160.0,0.015300,0.015100
33161.0,0.015300,0.015100
33162.0,0.015300,0.015100
33163.0,0.015300,0.015100
33164.0,0.015300,0.015100
33165.0,0.015300,0.015100
33166.0,0.015300,0.015100
33167.0,0.015300,0.015100
33168.0,0.015300,0.015100
33169.0,0.015300,0.015100
33170.0,0.015300,0.015100
33171.0,0.015300,0.015100
33172.0,0.015300,0.015100
33173.0,0.015300,0.015100
33174.0,0.015300,0.015100
33175.0,0.015300,0.015100
33176.0,0.015300,0.015100
33177.0,0.015300,0.015100
33178.0,0.015300,0.015100
33179.0,0.015300,0.015100
33180.0,0.015300,0.015100
33181.0,0.015300,0.015100
33182.0,0.015300,0.015100
33183.0,0.015300,0.015100
33184.0,0.015300,0.015100
33185.0,0.015300,0.015100
33186.0,0.015300,0.015100
33187.0,0.015300,0.015100
33188.0,0.015300,0.015100
33189.0,0.015300,0.015100
