# time step,model 3 true rewards,random true rewards
29292.0,9.998900,9.997700
29293.0,9.998900,9.997700
29294.0,9.998900,9.997700
29295.0,9.998900,9.997700
29296.0,9.998900,9.997700
29297.0,9.998900,9.997700
29298.0,9.998900,9.997700
29299.0,9.998900,9.997700
29300.0,9.998900,9.997700
29301.0,9.998900,9.997700
29302.0,9.998900,9.997700
29303.0,9.998900,9.997700
29304.0,9.998900,9.997700
29305.0,9.998900,9.997700
29306.0,9.998900,9.997700
29307.0,9.998900,9.997700
29308.0,9.998900,9.997700
29309.0,9.998900,9.997700
29310.0,9.998900,9.997700
29311.0,9.998900,9.997700
29312.0,9.998900,9.997700
29313.0,9.998900,9.997700
29314.0,9.998900,9.997700
29315.0,9.998900,9.997700
29316.0,9.998900,9.997700
29317.0,9.998900,9.997700
29318.0,9.998900,9.997700
29319.0,9.998900,9.997700
29320.0,9.998900,9.997700
29321.0,9.998900,9.997700
29322.0,9.998900,9.997700
29323.0,9.998900,9.997700
29324.0,9.998900,9.997700
29325.0,9.998900,9.997700
29326.0,9.998900,9.997700
29327.0,9.998900,9.997700
29328.0,9.998900,9.997700
29329.0,9.998900,9.997700
29330.0,9.998900,9.997700
29331.0,9.998900,9.997700
29332.0,9.998900,9.997700
29333.0,9.998900,9.997700
29334.0,9.998900,9.997700
29335.0,9.998900,9.997700
29336.0,9.998900,9.997700
29337.0,9.998900,9.997700
29338.0,9.998900,9.997700
29339.0,9.998900,9.997700
29340.0,9.998900,9.997700
29341.0,9.998900,9.997700
29342.0,9.998900,9.997700
29343.0,9.998900,9.997700
29344.0,9.998900,9.997700
29345.0,9.998900,9.997700
29346.0,9.998900,9.997700
29347.0,9.998900,9.997600
29348.0,9.998900,9.997600
29349.0,9.998900,9.997700
29350.0,9.998900,9.997600
29351.0,9.998900,9.997600
29352.0,9.998900,9.997600
29353.0,9.998900,9.997600
29354.0,9.998900,9.997600
29355.0,9.998900,9.997600
29356.0,9.998900,9.997600
29357.0,9.998900,9.997600
29358.0,9.998900,9.997700
29359.0,9.998900,9.997600
29360.0,9.998900,9.997700
29361.0,9.998900,9.997700
29362.0,9.998900,9.997700
29363.0,9.998900,9.997700
29364.0,9.998900,9.997700
29365.0,9.998900,9.997700
29366.0,9.998900,9.997700
29367.0,9.998900,9.997700
29368.0,9.998900,9.997700
29369.0,9.998900,9.997700
29370.0,9.998900,9.997700
29371.0,9.998900,9.997700
29372.0,9.998900,9.997700
29373.0,9.998900,9.997700
29374.0,9.998900,9.997700
29375.0,9.998900,9.997700
29376.0,9.998900,9.997700
29377.0,9.998900,9.997700
29378.0,9.998900,9.997700
29379.0,9.998900,9.997700
29380.0,9.998900,9.997700
29381.0,9.998900,9.997700
29382.0,9.998900,9.997700
29383.0,9.998900,9.997700
29384.0,9.998900,9.997700
29385.0,9.998900,9.997700
29386.0,9.998900,9.997700
29387.0,9.998900,9.997700
29388.0,9.998900,9.997700
29389.0,9.998900,9.997700
29390.0,9.998900,9.997700
29391.0,9.998900,9.997700
29392.0,9.998900,9.997700
29393.0,9.998900,9.997700
29394.0,9.998900,9.997700
29395.0,9.998900,9.997700
29396.0,9.998900,9.997700
29397.0,9.998900,9.997700
29398.0,9.998900,9.997700
29399.0,9.998900,9.997700
29400.0,9.998900,9.997700
29401.0,9.998900,9.997700
29402.0,9.998900,9.997700
29403.0,9.998900,9.997700
29404.0,9.998900,9.997700
29405.0,9.998900,9.997700
29406.0,9.998900,9.997700
29407.0,9.998900,9.997700
29408.0,9.998900,9.997700
29409.0,9.998900,9.997700
29410.0,9.998900,9.997700
29411.0,9.998900,9.997700
29412.0,9.998900,9.997700
29413.0,9.998900,9.997700
29414.0,9.998900,9.997700
29415.0,9.998900,9.997700
29416.0,9.998900,9.997700
29417.0,9.998900,9.997700
29418.0,9.998900,9.997700
29419.0,9.998900,9.997700
29420.0,9.998900,9.997700
29421.0,9.998900,9.997700
29422.0,9.998900,9.997700
29423.0,9.998900,9.997700
29424.0,9.998900,9.997700
29425.0,9.998900,9.997700
29426.0,9.998900,9.997700
29427.0,9.998900,9.997700
29428.0,9.998900,9.997700
29429.0,9.998900,9.997700
29430.0,9.998900,9.997700
29431.0,9.998900,9.997700
29432.0,9.998900,9.997700
29433.0,9.998900,9.997700
29434.0,9.998900,9.997700
29435.0,9.998900,9.997700
29436.0,9.998900,9.997700
29437.0,9.998900,9.997700
29438.0,9.998900,9.997700
29439.0,9.998900,9.997700
29440.0,9.998900,9.997700
29441.0,9.998900,9.997700
29442.0,9.998900,9.997700
29443.0,9.998900,9.997700
29444.0,9.998900,9.997700
29445.0,9.998900,9.997700
29446.0,9.998900,9.997700
29447.0,9.998900,9.997700
29448.0,9.998900,9.997700
29449.0,9.998900,9.997700
29450.0,9.998900,9.997700
29451.0,9.998900,9.997700
29452.0,9.998900,9.997700
29453.0,9.998900,9.997700
29454.0,9.998900,9.997700
29455.0,9.998900,9.997700
29456.0,9.998900,9.997700
29457.0,9.998900,9.997700
29458.0,9.998900,9.997700
29459.0,9.998900,9.997700
29460.0,9.998900,9.997700
29461.0,9.998900,9.997700
29462.0,9.998900,9.997700
29463.0,9.998900,9.997700
29464.0,9.998900,9.997700
29465.0,9.998900,9.997700
29466.0,9.998900,9.997700
29467.0,9.998900,9.997700
29468.0,9.998900,9.997700
29469.0,9.998900,9.997700
29470.0,9.998900,9.997700
29471.0,9.998900,9.997700
29472.0,9.998900,9.997700
29473.0,9.998900,9.997700
29474.0,9.998900,9.997700
29475.0,9.998900,9.997700
29476.0,9.998900,9.997700
29477.0,9.998900,9.997700
29478.0,9.998900,9.997700
29479.0,9.998900,9.997700
29480.0,9.998900,9.997700
29481.0,9.998900,9.997700
29482.0,9.998900,9.997700
29483.0,9.998900,9.997700
29484.0,9.998900,9.997700
29485.0,9.998900,9.997700
29486.0,9.998900,9.997700
29487.0,9.998900,9.997700
29488.0,9.998900,9.997700
29489.0,9.998900,9.997700
29490.0,9.998900,9.997700
29491.0,9.998900,9.997700
29492.0,9.998900,9.997700
29493.0,9.998900,9.997700
29494.0,9.998900,9.997700
29495.0,9.998900,9.997700
29496.0,9.998900,9.997700
29497.0,9.998900,9.997700
29498.0,9.998900,9.997700
29499.0,9.998900,9.997700
29500.0,9.998900,9.997700
29501.0,9.998900,9.997700
29502.0,9.998900,9.997700
29503.0,9.998900,9.997700
29504.0,9.998900,9.997700
29505.0,9.998900,9.997700
29506.0,9.998900,9.997700
29507.0,9.998900,9.997700
29508.0,9.998900,9.997700
29509.0,9.998900,9.997700
29510.0,9.998900,9.997700
29511.0,9.998900,9.997700
29512.0,9.998900,9.997700
29513.0,9.998900,9.997700
29514.0,9.998900,9.997700
29515.0,9.998900,9.997700
29516.0,9.998900,9.997700
29517.0,9.998900,9.997700
29518.0,9.998900,9.997700
29519.0,9.998900,9.997700
29520.0,9.998900,9.997700
29521.0,9.998900,9.997700
29522.0,9.998900,9.997700
29523.0,9.998900,9.997700
29524.0,9.998900,9.997700
29525.0,9.998900,9.997700
29526.0,9.998900,9.997700
29527.0,9.998900,9.997700
29528.0,9.998900,9.997700
29529.0,9.998900,9.997700
29530.0,9.998900,9.997700
29531.0,9.998900,9.997700
29532.0,9.998900,9.997700
29533.0,9.998900,9.997700
29534.0,9.998900,9.997700
29535.0,9.998900,9.997700
29536.0,9.998900,9.997700
29537.0,9.998900,9.997700
29538.0,9.998900,9.997700
29539.0,9.998900,9.997700
29540.0,9.998900,9.997700
29541.0,9.998900,9.997700
29542.0,9.998900,9.997700
29543.0,9.998900,9.997700
29544.0,9.998900,9.997700
29545.0,9.998900,9.997700
29546.0,9.998900,9.997700
29547.0,9.998900,9.997700
29548.0,9.998900,9.997700
29549.0,9.998900,9.997700
29550.0,9.998900,9.997700
29551.0,9.998900,9.997700
29552.0,9.998900,9.997700
29553.0,9.998900,9.997700
29554.0,9.998900,9.997700
29555.0,9.998900,9.997700
29556.0,9.998900,9.997700
29557.0,9.998900,9.997700
29558.0,9.998900,9.997700
29559.0,9.998900,9.997700
29560.0,9.998900,9.997700
29561.0,9.998900,9.997700
29562.0,9.998900,9.997700
29563.0,9.998900,9.997700
29564.0,9.998900,9.997700
29565.0,9.998900,9.997700
29566.0,9.998900,9.997700
29567.0,9.998900,9.997700
29568.0,9.998900,9.997700
29569.0,9.998900,9.997700
29570.0,9.998900,9.997700
29571.0,9.998900,9.997700
29572.0,9.998900,9.997800
29573.0,9.998900,9.997800
29574.0,9.998900,9.997700
29575.0,9.998900,9.997700
29576.0,9.998900,9.997700
29577.0,9.998900,9.997700
29578.0,9.998900,9.997700
29579.0,9.998900,9.997800
29580.0,9.998900,9.997700
29581.0,9.998900,9.997700
29582.0,9.998900,9.997700
29583.0,9.998900,9.997700
29584.0,9.998900,9.997700
29585.0,9.998900,9.997700
29586.0,9.998900,9.997700
29587.0,9.998900,9.997700
29588.0,9.998900,9.997700
29589.0,9.998900,9.997700
29590.0,9.998900,9.997700
29591.0,9.998900,9.997700
29592.0,9.998900,9.997700
29593.0,9.998900,9.997700
29594.0,9.998900,9.997700
29595.0,9.998900,9.997700
29596.0,9.998900,9.997700
29597.0,9.998900,9.997700
29598.0,9.998900,9.997700
29599.0,9.998900,9.997700
29600.0,9.998900,9.997700
29601.0,9.998900,9.997700
29602.0,9.998900,9.997700
29603.0,9.999000,9.997700
29604.0,9.999000,9.997700
29605.0,9.999000,9.997700
29606.0,9.999000,9.997700
29607.0,9.999000,9.997700
29608.0,9.999000,9.997700
29609.0,9.999000,9.997700
29610.0,9.999000,9.997700
29611.0,9.999000,9.997700
29612.0,9.999000,9.997700
29613.0,9.999000,9.997700
29614.0,9.999000,9.997700
29615.0,9.999000,9.997700
29616.0,9.999000,9.997700
29617.0,9.999000,9.997700
29618.0,9.999000,9.997700
29619.0,9.999000,9.997700
29620.0,9.999000,9.997700
29621.0,9.999000,9.997700
29622.0,9.999000,9.997700
29623.0,9.999000,9.997700
29624.0,9.999000,9.997700
29625.0,9.999000,9.997700
29626.0,9.999000,9.997700
29627.0,9.999000,9.997700
29628.0,9.999000,9.997700
29629.0,9.999000,9.997700
29630.0,9.999000,9.997800
29631.0,9.999000,9.997800
29632.0,9.999000,9.997800
29633.0,9.999000,9.997800
29634.0,9.999000,9.997800
29635.0,9.999000,9.997800
29636.0,9.999000,9.997800
29637.0,9.999000,9.997800
29638.0,9.999000,9.997800
29639.0,9.999000,9.997800
29640.0,9.999000,9.997800
29641.0,9.999000,9.997800
29642.0,9.999000,9.997800
29643.0,9.999000,9.997800
29644.0,9.999000,9.997800
29645.0,9.999000,9.997700
29646.0,9.999000,9.997700
29647.0,9.999000,9.997800
29648.0,9.999000,9.997800
29649.0,9.999000,9.997800
29650.0,9.999000,9.997700
29651.0,9.999000,9.997700
29652.0,9.999000,9.997700
29653.0,9.999000,9.997700
29654.0,9.999000,9.997700
29655.0,9.999000,9.997700
29656.0,9.999000,9.997800
29657.0,9.999000,9.997800
29658.0,9.999000,9.997800
29659.0,9.999000,9.997800
29660.0,9.999000,9.997800
29661.0,9.999000,9.997800
29662.0,9.999000,9.997700
29663.0,9.999000,9.997700
29664.0,9.999000,9.997700
29665.0,9.999000,9.997700
29666.0,9.999000,9.997700
29667.0,9.999000,9.997700
29668.0,9.999000,9.997700
29669.0,9.999000,9.997700
29670.0,9.999000,9.997700
29671.0,9.999000,9.997700
29672.0,9.999000,9.997700
29673.0,9.999000,9.997700
29674.0,9.999000,9.997700
29675.0,9.999000,9.997700
29676.0,9.999000,9.997700
29677.0,9.999000,9.997700
29678.0,9.999000,9.997700
29679.0,9.999000,9.997700
29680.0,9.999000,9.997700
29681.0,9.999000,9.997700
29682.0,9.999000,9.997700
29683.0,9.999000,9.997600
29684.0,9.999000,9.997700
29685.0,9.999000,9.997700
29686.0,9.999000,9.997700
29687.0,9.999000,9.997600
29688.0,9.999000,9.997700
29689.0,9.999000,9.997700
29690.0,9.999000,9.997700
29691.0,9.999000,9.997700
29692.0,9.999000,9.997600
29693.0,9.999000,9.997700
29694.0,9.999000,9.997600
29695.0,9.999000,9.997600
29696.0,9.999000,9.997600
29697.0,9.999000,9.997600
29698.0,9.999000,9.997600
29699.0,9.999000,9.997700
29700.0,9.999000,9.997600
29701.0,9.999000,9.997600
29702.0,9.999000,9.997600
29703.0,9.999000,9.997600
29704.0,9.999000,9.997600
29705.0,9.999000,9.997600
29706.0,9.999000,9.997600
29707.0,9.999000,9.997600
29708.0,9.999000,9.997600
29709.0,9.999000,9.997700
29710.0,9.999000,9.997600
29711.0,9.999000,9.997600
29712.0,9.999000,9.997600
29713.0,9.999000,9.997600
29714.0,9.999000,9.997600
29715.0,9.999000,9.997700
29716.0,9.999000,9.997700
29717.0,9.999000,9.997700
29718.0,9.999000,9.997700
29719.0,9.999000,9.997700
29720.0,9.999000,9.997600
29721.0,9.999000,9.997600
29722.0,9.999000,9.997600
29723.0,9.999000,9.997600
29724.0,9.999000,9.997600
29725.0,9.999000,9.997700
29726.0,9.999000,9.997700
29727.0,9.999000,9.997700
29728.0,9.999000,9.997700
29729.0,9.999000,9.997600
29730.0,9.999000,9.997700
29731.0,9.999000,9.997600
29732.0,9.999000,9.997600
29733.0,9.999000,9.997600
29734.0,9.999000,9.997700
29735.0,9.999000,9.997700
29736.0,9.999000,9.997700
29737.0,9.999000,9.997700
29738.0,9.999000,9.997700
29739.0,9.999000,9.997700
29740.0,9.999000,9.997700
29741.0,9.999000,9.997700
29742.0,9.999000,9.997700
29743.0,9.999000,9.997700
29744.0,9.999000,9.997700
29745.0,9.999000,9.997700
29746.0,9.999000,9.997700
29747.0,9.999000,9.997700
29748.0,9.999000,9.997700
29749.0,9.999000,9.997700
29750.0,9.999000,9.997700
29751.0,9.999000,9.997700
29752.0,9.999000,9.997700
29753.0,9.999000,9.997700
29754.0,9.999000,9.997700
29755.0,9.999000,9.997700
29756.0,9.999000,9.997700
29757.0,9.999000,9.997700
29758.0,9.999000,9.997700
29759.0,9.999000,9.997700
29760.0,9.999000,9.997700
29761.0,9.999000,9.997700
29762.0,9.999000,9.997700
29763.0,9.999000,9.997700
29764.0,9.999000,9.997700
29765.0,9.999000,9.997700
29766.0,9.999000,9.997700
29767.0,9.999000,9.997700
29768.0,9.999000,9.997700
29769.0,9.999000,9.997700
29770.0,9.999000,9.997700
29771.0,9.999000,9.997700
29772.0,9.999000,9.997700
29773.0,9.999000,9.997700
29774.0,9.999000,9.997700
29775.0,9.999000,9.997700
29776.0,9.999000,9.997700
29777.0,9.999000,9.997700
29778.0,9.999000,9.997700
29779.0,9.999000,9.997700
29780.0,9.999000,9.997700
29781.0,9.999000,9.997700
29782.0,9.999000,9.997700
29783.0,9.999000,9.997700
29784.0,9.999000,9.997700
29785.0,9.999000,9.997700
29786.0,9.999000,9.997700
29787.0,9.999000,9.997700
29788.0,9.999000,9.997700
29789.0,9.999000,9.997700
29790.0,9.999000,9.997700
29791.0,9.999000,9.997700
29792.0,9.999000,9.997700
29793.0,9.999000,9.997700
29794.0,9.999000,9.997700
29795.0,9.999000,9.997800
29796.0,9.999000,9.997700
29797.0,9.999000,9.997700
29798.0,9.999000,9.997700
29799.0,9.999000,9.997700
29800.0,9.999000,9.997700
29801.0,9.999000,9.997700
29802.0,9.999000,9.997700
29803.0,9.999000,9.997700
29804.0,9.999000,9.997700
29805.0,9.999000,9.997700
29806.0,9.999000,9.997700
29807.0,9.999000,9.997700
29808.0,9.999000,9.997700
29809.0,9.999000,9.997700
29810.0,9.999000,9.997700
29811.0,9.999000,9.997700
29812.0,9.999000,9.997700
29813.0,9.999000,9.997700
29814.0,9.999000,9.997700
29815.0,9.999000,9.997700
29816.0,9.999000,9.997700
29817.0,9.999000,9.997700
29818.0,9.999000,9.997700
29819.0,9.999000,9.997700
29820.0,9.999000,9.997700
29821.0,9.999000,9.997700
29822.0,9.999000,9.997700
29823.0,9.999000,9.997700
29824.0,9.999000,9.997700
29825.0,9.999000,9.997700
29826.0,9.999000,9.997700
29827.0,9.999000,9.997800
29828.0,9.999000,9.997800
29829.0,9.999000,9.997700
29830.0,9.999000,9.997700
29831.0,9.999000,9.997700
29832.0,9.999000,9.997700
29833.0,9.999000,9.997700
29834.0,9.999000,9.997800
29835.0,9.999000,9.997700
29836.0,9.999000,9.997700
29837.0,9.999000,9.997800
29838.0,9.999000,9.997800
29839.0,9.999000,9.997800
29840.0,9.999000,9.997800
29841.0,9.999000,9.997700
29842.0,9.999000,9.997700
29843.0,9.999000,9.997700
29844.0,9.999000,9.997700
29845.0,9.999000,9.997700
29846.0,9.999000,9.997700
29847.0,9.999000,9.997700
29848.0,9.999000,9.997700
29849.0,9.999000,9.997700
29850.0,9.999000,9.997800
29851.0,9.999000,9.997700
29852.0,9.999000,9.997700
29853.0,9.999000,9.997700
29854.0,9.999000,9.997700
29855.0,9.999000,9.997700
29856.0,9.999000,9.997700
29857.0,9.999000,9.997700
29858.0,9.999000,9.997800
29859.0,9.999000,9.997800
29860.0,9.999000,9.997800
29861.0,9.999000,9.997800
29862.0,9.999000,9.997800
29863.0,9.999000,9.997800
29864.0,9.999000,9.997800
29865.0,9.999000,9.997800
29866.0,9.999000,9.997700
29867.0,9.999000,9.997700
29868.0,9.999000,9.997800
29869.0,9.999000,9.997800
29870.0,9.999000,9.997700
29871.0,9.999000,9.997800
29872.0,9.999000,9.997700
29873.0,9.999000,9.997700
29874.0,9.999000,9.997800
29875.0,9.999000,9.997700
29876.0,9.999000,9.997700
29877.0,9.999000,9.997700
29878.0,9.999000,9.997700
29879.0,9.999000,9.997700
29880.0,9.999000,9.997700
29881.0,9.999000,9.997700
29882.0,9.999000,9.997700
29883.0,9.999000,9.997700
29884.0,9.999000,9.997700
29885.0,9.999000,9.997700
29886.0,9.999000,9.997700
29887.0,9.999000,9.997700
29888.0,9.999000,9.997700
29889.0,9.999000,9.997700
29890.0,9.999000,9.997700
29891.0,9.999000,9.997700
29892.0,9.999000,9.997700
29893.0,9.999000,9.997700
29894.0,9.999000,9.997700
29895.0,9.999000,9.997700
29896.0,9.999000,9.997700
29897.0,9.999000,9.997700
29898.0,9.999000,9.997700
29899.0,9.999000,9.997700
29900.0,9.999000,9.997700
29901.0,9.999000,9.997700
29902.0,9.999000,9.997700
29903.0,9.999000,9.997700
29904.0,9.999000,9.997700
29905.0,9.999000,9.997700
29906.0,9.999000,9.997700
29907.0,9.999000,9.997700
29908.0,9.999000,9.997700
29909.0,9.999000,9.997700
29910.0,9.999000,9.997700
29911.0,9.999000,9.997700
29912.0,9.999000,9.997700
29913.0,9.999000,9.997700
29914.0,9.999000,9.997800
29915.0,9.999000,9.997700
29916.0,9.999000,9.997800
29917.0,9.999000,9.997800
29918.0,9.999000,9.997800
29919.0,9.999000,9.997800
29920.0,9.999000,9.997800
29921.0,9.999000,9.997800
29922.0,9.999000,9.997800
29923.0,9.999000,9.997800
29924.0,9.999000,9.997700
29925.0,9.999000,9.997700
29926.0,9.999000,9.997700
29927.0,9.999000,9.997700
29928.0,9.999000,9.997700
29929.0,9.999000,9.997700
29930.0,9.999000,9.997700
29931.0,9.999000,9.997700
29932.0,9.999000,9.997700
29933.0,9.999000,9.997700
29934.0,9.999000,9.997700
29935.0,9.999000,9.997700
29936.0,9.999000,9.997700
29937.0,9.999000,9.997700
29938.0,9.999000,9.997700
29939.0,9.999000,9.997700
29940.0,9.999000,9.997700
29941.0,9.999000,9.997700
29942.0,9.999000,9.997700
29943.0,9.999000,9.997700
29944.0,9.999000,9.997700
29945.0,9.999000,9.997700
29946.0,9.999000,9.997700
29947.0,9.999000,9.997800
29948.0,9.999000,9.997700
29949.0,9.999000,9.997700
29950.0,9.999000,9.997700
29951.0,9.999000,9.997700
29952.0,9.999000,9.997700
29953.0,9.999000,9.997700
29954.0,9.999000,9.997700
29955.0,9.999000,9.997800
29956.0,9.999000,9.997700
29957.0,9.999000,9.997800
29958.0,9.999000,9.997800
29959.0,9.999000,9.997800
29960.0,9.999000,9.997800
29961.0,9.999000,9.997800
29962.0,9.999000,9.997800
29963.0,9.999000,9.997800
29964.0,9.999000,9.997800
29965.0,9.999000,9.997700
29966.0,9.999000,9.997800
29967.0,9.999000,9.997800
29968.0,9.999000,9.997700
29969.0,9.999000,9.997700
29970.0,9.999000,9.997700
29971.0,9.999000,9.997700
29972.0,9.999000,9.997700
29973.0,9.999000,9.997700
29974.0,9.999000,9.997700
29975.0,9.999000,9.997700
29976.0,9.999000,9.997700
29977.0,9.999000,9.997700
29978.0,9.999000,9.997700
29979.0,9.999000,9.997700
29980.0,9.999000,9.997800
29981.0,9.999000,9.997800
29982.0,9.999000,9.997800
29983.0,9.999000,9.997800
29984.0,9.999000,9.997800
29985.0,9.999000,9.997800
29986.0,9.999000,9.997800
29987.0,9.999000,9.997800
29988.0,9.999000,9.997800
29989.0,9.999000,9.997800
29990.0,9.999000,9.997800
29991.0,9.999000,9.997800
29992.0,9.999000,9.997800
29993.0,9.999000,9.997800
29994.0,9.999000,9.997800
29995.0,9.999000,9.997800
29996.0,9.999000,9.997800
29997.0,9.999000,9.997800
29998.0,9.999000,9.997800
29999.0,9.999000,9.997800
30000.0,9.999000,9.997800
30001.0,9.999000,9.997800
30002.0,9.999000,9.997800
30003.0,9.999000,9.997800
30004.0,9.999000,9.997800
30005.0,9.999000,9.997800
30006.0,9.999000,9.997800
30007.0,9.999000,9.997800
30008.0,9.999000,9.997800
30009.0,9.999000,9.997800
30010.0,9.999000,9.997800
30011.0,9.999000,9.997800
30012.0,9.999000,9.997800
30013.0,9.999000,9.997800
30014.0,9.999000,9.997800
30015.0,9.999000,9.997800
30016.0,9.999000,9.997800
30017.0,9.999000,9.997800
30018.0,9.999000,9.997800
30019.0,9.999000,9.997800
30020.0,9.999000,9.997800
30021.0,9.999000,9.997800
30022.0,9.999000,9.997800
30023.0,9.999000,9.997800
30024.0,9.999000,9.997800
30025.0,9.999000,9.997800
30026.0,9.999000,9.997800
30027.0,9.999000,9.997800
30028.0,9.999000,9.997800
30029.0,9.999000,9.997800
30030.0,9.999000,9.997800
30031.0,9.999000,9.997800
30032.0,9.999000,9.997800
30033.0,9.999000,9.997800
30034.0,9.999000,9.997800
30035.0,9.999000,9.997800
30036.0,9.999000,9.997800
30037.0,9.999000,9.997800
30038.0,9.999000,9.997800
30039.0,9.999000,9.997800
30040.0,9.999000,9.997800
30041.0,9.999000,9.997800
30042.0,9.999000,9.997800
30043.0,9.999000,9.997800
30044.0,9.999000,9.997800
30045.0,9.999000,9.997800
30046.0,9.999000,9.997800
30047.0,9.999000,9.997800
30048.0,9.999000,9.997800
30049.0,9.999000,9.997800
30050.0,9.999000,9.997800
30051.0,9.999000,9.997800
30052.0,9.999000,9.997800
30053.0,9.999000,9.997800
30054.0,9.999000,9.997800
30055.0,9.999000,9.997800
30056.0,9.999100,9.997800
30057.0,9.999100,9.997800
30058.0,9.999100,9.997800
30059.0,9.999100,9.997800
30060.0,9.999100,9.997800
30061.0,9.999100,9.997800
30062.0,9.999100,9.997800
30063.0,9.999100,9.997800
30064.0,9.999100,9.997800
30065.0,9.999100,9.997800
30066.0,9.999100,9.997700
30067.0,9.999100,9.997700
30068.0,9.999100,9.997700
30069.0,9.999100,9.997700
30070.0,9.999100,9.997700
30071.0,9.999100,9.997700
30072.0,9.999100,9.997700
30073.0,9.999100,9.997700
30074.0,9.999100,9.997700
30075.0,9.999100,9.997700
30076.0,9.999100,9.997700
30077.0,9.999100,9.997700
30078.0,9.999100,9.997700
30079.0,9.999100,9.997700
30080.0,9.999100,9.997700
30081.0,9.999100,9.997700
30082.0,9.999100,9.997700
30083.0,9.999100,9.997700
30084.0,9.999100,9.997700
30085.0,9.999100,9.997700
30086.0,9.999100,9.997700
30087.0,9.999100,9.997700
30088.0,9.999100,9.997700
30089.0,9.999100,9.997700
30090.0,9.999100,9.997700
30091.0,9.999100,9.997700
30092.0,9.999100,9.997700
30093.0,9.999100,9.997700
30094.0,9.999100,9.997700
30095.0,9.999100,9.997700
30096.0,9.999100,9.997700
30097.0,9.999100,9.997700
30098.0,9.999100,9.997700
30099.0,9.999100,9.997700
30100.0,9.999100,9.997700
30101.0,9.999100,9.997700
30102.0,9.999100,9.997700
30103.0,9.999100,9.997700
30104.0,9.999100,9.997700
30105.0,9.999100,9.997700
30106.0,9.999100,9.997700
30107.0,9.999100,9.997700
30108.0,9.999100,9.997700
30109.0,9.999100,9.997700
30110.0,9.999100,9.997700
30111.0,9.999100,9.997700
30112.0,9.999100,9.997700
30113.0,9.999100,9.997700
30114.0,9.999100,9.997700
30115.0,9.999100,9.997700
30116.0,9.999100,9.997700
30117.0,9.999100,9.997700
30118.0,9.999100,9.997700
30119.0,9.999100,9.997700
30120.0,9.999100,9.997700
30121.0,9.999100,9.997700
30122.0,9.999100,9.997700
30123.0,9.999100,9.997700
30124.0,9.999100,9.997700
30125.0,9.999100,9.997700
30126.0,9.999100,9.997700
30127.0,9.999100,9.997700
30128.0,9.999100,9.997700
30129.0,9.999100,9.997600
30130.0,9.999100,9.997600
30131.0,9.999100,9.997700
30132.0,9.999100,9.997600
30133.0,9.999100,9.997600
30134.0,9.999100,9.997600
30135.0,9.999100,9.997600
30136.0,9.999100,9.997700
30137.0,9.999100,9.997700
30138.0,9.999100,9.997700
30139.0,9.999100,9.997700
30140.0,9.999100,9.997700
30141.0,9.999100,9.997700
30142.0,9.999100,9.997700
30143.0,9.999100,9.997700
30144.0,9.999100,9.997700
30145.0,9.999100,9.997700
30146.0,9.999100,9.997700
30147.0,9.999100,9.997700
30148.0,9.999100,9.997700
30149.0,9.999100,9.997700
30150.0,9.999100,9.997700
30151.0,9.999100,9.997700
30152.0,9.999100,9.997700
30153.0,9.999100,9.997700
30154.0,9.999100,9.997700
30155.0,9.999100,9.997700
30156.0,9.999100,9.997700
30157.0,9.999100,9.997700
30158.0,9.999100,9.997700
30159.0,9.999100,9.997700
30160.0,9.999100,9.997700
30161.0,9.999100,9.997700
30162.0,9.999100,9.997700
30163.0,9.999100,9.997700
30164.0,9.999100,9.997700
30165.0,9.999100,9.997700
30166.0,9.999100,9.997700
30167.0,9.999100,9.997700
30168.0,9.999100,9.997700
30169.0,9.999100,9.997700
30170.0,9.999100,9.997700
30171.0,9.999100,9.997700
30172.0,9.999100,9.997700
30173.0,9.999100,9.997700
30174.0,9.999100,9.997700
30175.0,9.999100,9.997700
30176.0,9.999100,9.997700
30177.0,9.999100,9.997700
30178.0,9.999100,9.997700
30179.0,9.999100,9.997700
30180.0,9.999100,9.997700
30181.0,9.999100,9.997700
30182.0,9.999100,9.997700
30183.0,9.999100,9.997700
30184.0,9.999100,9.997700
30185.0,9.999100,9.997700
30186.0,9.999100,9.997700
30187.0,9.999100,9.997700
30188.0,9.999100,9.997700
30189.0,9.999100,9.997700
30190.0,9.999100,9.997700
30191.0,9.999100,9.997700
30192.0,9.999100,9.997700
30193.0,9.999100,9.997700
30194.0,9.999100,9.997700
30195.0,9.999100,9.997700
30196.0,9.999100,9.997700
30197.0,9.999100,9.997700
30198.0,9.999100,9.997700
30199.0,9.999100,9.997700
30200.0,9.999100,9.997700
30201.0,9.999100,9.997700
30202.0,9.999100,9.997700
30203.0,9.999100,9.997700
30204.0,9.999100,9.997700
30205.0,9.999100,9.997700
30206.0,9.999100,9.997700
30207.0,9.999100,9.997700
30208.0,9.999100,9.997700
30209.0,9.999100,9.997700
30210.0,9.999100,9.997700
30211.0,9.999100,9.997700
30212.0,9.999100,9.997700
30213.0,9.999100,9.997700
30214.0,9.999100,9.997700
30215.0,9.999100,9.997700
30216.0,9.999100,9.997700
30217.0,9.999100,9.997700
30218.0,9.999100,9.997700
30219.0,9.999100,9.997700
30220.0,9.999100,9.997700
30221.0,9.999100,9.997800
30222.0,9.999100,9.997800
30223.0,9.999100,9.997800
