# time step,ucb true rewards,random true rewards
21652.0,0.023100,0.019800
21653.0,0.023100,0.019800
21654.0,0.023100,0.019800
21655.0,0.023100,0.019800
21656.0,0.023100,0.019800
21657.0,0.023100,0.019800
21658.0,0.023100,0.019800
21659.0,0.023100,0.019800
21660.0,0.023100,0.019800
21661.0,0.023100,0.019800
21662.0,0.023100,0.019800
21663.0,0.023100,0.019800
21664.0,0.023100,0.019800
21665.0,0.023100,0.019800
21666.0,0.023100,0.019800
21667.0,0.023100,0.019800
21668.0,0.023100,0.019800
21669.0,0.023100,0.019800
21670.0,0.023100,0.019800
21671.0,0.023100,0.019800
21672.0,0.023100,0.019800
21673.0,0.023100,0.019800
21674.0,0.023100,0.019800
21675.0,0.023100,0.019800
21676.0,0.023100,0.019800
21677.0,0.023100,0.019800
21678.0,0.023100,0.019800
21679.0,0.023100,0.019800
21680.0,0.023100,0.019800
21681.0,0.023100,0.019800
21682.0,0.023100,0.019800
21683.0,0.023100,0.019800
21684.0,0.023100,0.019800
21685.0,0.023100,0.019800
21686.0,0.023100,0.019800
21687.0,0.023100,0.019800
21688.0,0.023100,0.019800
21689.0,0.023100,0.019800
21690.0,0.023100,0.019800
21691.0,0.023100,0.019800
21692.0,0.023000,0.019800
21693.0,0.023000,0.019800
21694.0,0.023000,0.019800
21695.0,0.023000,0.019800
21696.0,0.023000,0.019800
21697.0,0.023000,0.019800
21698.0,0.023000,0.019800
21699.0,0.023000,0.019800
21700.0,0.023000,0.019800
21701.0,0.023000,0.019800
21702.0,0.023000,0.019800
21703.0,0.023000,0.019800
21704.0,0.023000,0.019800
21705.0,0.023000,0.019800
21706.0,0.023000,0.019800
21707.0,0.023000,0.019800
21708.0,0.023000,0.019800
21709.0,0.023000,0.019800
21710.0,0.023000,0.019800
21711.0,0.023000,0.019800
21712.0,0.023000,0.019800
21713.0,0.023000,0.019800
21714.0,0.023000,0.019800
21715.0,0.023000,0.019800
21716.0,0.023000,0.019800
21717.0,0.023000,0.019800
21718.0,0.023000,0.019800
21719.0,0.023000,0.019800
21720.0,0.023000,0.019800
21721.0,0.023000,0.019800
21722.0,0.023000,0.019800
21723.0,0.023000,0.019800
21724.0,0.023000,0.019800
21725.0,0.023000,0.019800
21726.0,0.023000,0.019800
21727.0,0.023000,0.019800
21728.0,0.023000,0.019800
21729.0,0.023000,0.019800
21730.0,0.023000,0.019800
21731.0,0.023000,0.019800
21732.0,0.023000,0.019800
21733.0,0.023000,0.019800
21734.0,0.023000,0.019800
21735.0,0.023000,0.019800
21736.0,0.023000,0.019800
21737.0,0.023000,0.019800
21738.0,0.023000,0.019800
21739.0,0.023000,0.019800
21740.0,0.023000,0.019800
21741.0,0.023000,0.019800
21742.0,0.023000,0.019800
21743.0,0.023000,0.019800
21744.0,0.023000,0.019800
21745.0,0.023000,0.019800
21746.0,0.023000,0.019800
21747.0,0.023000,0.019800
21748.0,0.023000,0.019800
21749.0,0.023000,0.019800
21750.0,0.023000,0.019800
21751.0,0.023000,0.019800
21752.0,0.023000,0.019800
21753.0,0.023000,0.019800
21754.0,0.023000,0.019800
21755.0,0.023000,0.019800
21756.0,0.023000,0.019800
21757.0,0.023000,0.019800
21758.0,0.023000,0.019800
21759.0,0.023000,0.019700
21760.0,0.023000,0.019700
21761.0,0.023000,0.019700
21762.0,0.023000,0.019700
21763.0,0.023000,0.019700
21764.0,0.023000,0.019700
21765.0,0.023000,0.019700
21766.0,0.023000,0.019700
21767.0,0.023000,0.019700
21768.0,0.023000,0.019700
21769.0,0.023000,0.019700
21770.0,0.023000,0.019700
21771.0,0.023000,0.019700
21772.0,0.023000,0.019700
21773.0,0.023000,0.019700
21774.0,0.023000,0.019700
21775.0,0.023000,0.019700
21776.0,0.023000,0.019700
21777.0,0.023000,0.019700
21778.0,0.023000,0.019700
21779.0,0.023000,0.019700
21780.0,0.023000,0.019700
21781.0,0.023000,0.019700
21782.0,0.023000,0.019700
21783.0,0.023000,0.019700
21784.0,0.023000,0.019700
21785.0,0.023000,0.019700
21786.0,0.023000,0.019700
21787.0,0.022900,0.019700
21788.0,0.022900,0.019700
21789.0,0.022900,0.019700
21790.0,0.022900,0.019700
21791.0,0.022900,0.019700
21792.0,0.022900,0.019700
21793.0,0.022900,0.019700
21794.0,0.022900,0.019700
21795.0,0.022900,0.019700
21796.0,0.022900,0.019700
21797.0,0.022900,0.019700
21798.0,0.022900,0.019700
21799.0,0.022900,0.019700
21800.0,0.022900,0.019700
21801.0,0.022900,0.019700
21802.0,0.022900,0.019700
21803.0,0.022900,0.019700
21804.0,0.022900,0.019700
21805.0,0.022900,0.019700
21806.0,0.022900,0.019700
21807.0,0.022900,0.019700
21808.0,0.022900,0.019700
21809.0,0.022900,0.019700
21810.0,0.022900,0.019700
21811.0,0.022900,0.019700
21812.0,0.022900,0.019700
21813.0,0.022900,0.019700
21814.0,0.022900,0.019700
21815.0,0.022900,0.019700
21816.0,0.022900,0.019700
21817.0,0.022900,0.019700
21818.0,0.022900,0.019700
21819.0,0.022900,0.019700
21820.0,0.022900,0.019700
21821.0,0.022900,0.019700
21822.0,0.022900,0.019700
21823.0,0.022900,0.019700
21824.0,0.022900,0.019700
21825.0,0.022900,0.019700
21826.0,0.022900,0.019700
21827.0,0.022900,0.019700
21828.0,0.022900,0.019700
21829.0,0.022900,0.019700
21830.0,0.022900,0.019700
21831.0,0.022900,0.019700
21832.0,0.022900,0.019700
21833.0,0.022900,0.019700
21834.0,0.022900,0.019700
21835.0,0.022900,0.019700
21836.0,0.022900,0.019700
21837.0,0.022900,0.019700
21838.0,0.022900,0.019700
21839.0,0.022900,0.019700
21840.0,0.022900,0.019700
21841.0,0.022900,0.019700
21842.0,0.022900,0.019700
21843.0,0.022900,0.019700
21844.0,0.022900,0.019700
21845.0,0.022900,0.019700
21846.0,0.022900,0.019700
21847.0,0.022900,0.019700
21848.0,0.022900,0.019700
21849.0,0.022900,0.019700
21850.0,0.022900,0.019700
21851.0,0.022900,0.019700
21852.0,0.022900,0.019700
21853.0,0.022900,0.019700
21854.0,0.022900,0.019700
21855.0,0.022900,0.019700
21856.0,0.022900,0.019700
21857.0,0.022900,0.019700
21858.0,0.022900,0.019700
21859.0,0.022900,0.019700
21860.0,0.022900,0.019700
21861.0,0.022900,0.019700
21862.0,0.022900,0.019700
21863.0,0.022900,0.019700
21864.0,0.022900,0.019700
21865.0,0.022900,0.019700
21866.0,0.022900,0.019700
21867.0,0.022900,0.019700
21868.0,0.022900,0.019700
21869.0,0.022900,0.019700
21870.0,0.022900,0.019600
21871.0,0.022900,0.019600
21872.0,0.022900,0.019600
21873.0,0.022900,0.019600
21874.0,0.022900,0.019600
21875.0,0.022900,0.019600
21876.0,0.022900,0.019600
21877.0,0.022900,0.019600
21878.0,0.022900,0.019600
21879.0,0.022900,0.019600
21880.0,0.022900,0.019600
21881.0,0.022900,0.019600
21882.0,0.022800,0.019600
21883.0,0.022800,0.019600
21884.0,0.022800,0.019600
21885.0,0.022800,0.019600
21886.0,0.022800,0.019600
21887.0,0.022800,0.019600
21888.0,0.022800,0.019600
21889.0,0.022800,0.019600
21890.0,0.022800,0.019600
21891.0,0.022800,0.019600
21892.0,0.022800,0.019600
21893.0,0.022800,0.019600
21894.0,0.022800,0.019600
21895.0,0.022800,0.019600
21896.0,0.022800,0.019600
21897.0,0.022800,0.019600
21898.0,0.022800,0.019600
21899.0,0.022800,0.019600
21900.0,0.022800,0.019600
21901.0,0.022800,0.019600
21902.0,0.022800,0.019600
21903.0,0.022800,0.019600
21904.0,0.022800,0.019600
21905.0,0.022800,0.019600
21906.0,0.022800,0.019600
21907.0,0.022800,0.019600
21908.0,0.022800,0.019600
21909.0,0.022800,0.019600
21910.0,0.022800,0.019600
21911.0,0.022800,0.019600
21912.0,0.022800,0.019600
21913.0,0.022800,0.019600
21914.0,0.022800,0.019600
21915.0,0.022800,0.019600
21916.0,0.022800,0.019600
21917.0,0.022800,0.019600
21918.0,0.022800,0.019600
21919.0,0.022800,0.019600
21920.0,0.022800,0.019600
21921.0,0.022800,0.019600
21922.0,0.022800,0.019600
21923.0,0.022800,0.019600
21924.0,0.022800,0.019600
21925.0,0.022800,0.019600
21926.0,0.022800,0.019600
21927.0,0.022800,0.019600
21928.0,0.022800,0.019600
21929.0,0.022800,0.019600
21930.0,0.022800,0.019600
21931.0,0.022800,0.019600
21932.0,0.022800,0.019600
21933.0,0.022800,0.019600
21934.0,0.022800,0.019600
21935.0,0.022800,0.019600
21936.0,0.022800,0.019600
21937.0,0.022800,0.019600
21938.0,0.022800,0.019600
21939.0,0.022800,0.019600
21940.0,0.022800,0.019600
21941.0,0.022800,0.019600
21942.0,0.022800,0.019600
21943.0,0.022800,0.019600
21944.0,0.022800,0.019600
21945.0,0.022800,0.019600
21946.0,0.022800,0.019600
21947.0,0.022800,0.019600
21948.0,0.022800,0.019600
21949.0,0.022800,0.019600
21950.0,0.022800,0.019600
21951.0,0.022800,0.019600
21952.0,0.022800,0.019600
21953.0,0.022800,0.019600
21954.0,0.022800,0.019600
21955.0,0.022800,0.019600
21956.0,0.022800,0.019600
21957.0,0.022800,0.019600
21958.0,0.022800,0.019600
21959.0,0.022800,0.019600
21960.0,0.022800,0.019600
21961.0,0.022800,0.019600
21962.0,0.022800,0.019600
21963.0,0.022800,0.019600
21964.0,0.022800,0.019600
21965.0,0.022800,0.019600
21966.0,0.022800,0.019600
21967.0,0.022800,0.019600
21968.0,0.022800,0.019600
21969.0,0.022800,0.019600
21970.0,0.022800,0.019600
21971.0,0.022800,0.019600
21972.0,0.022800,0.019600
21973.0,0.022800,0.019600
21974.0,0.022800,0.019600
21975.0,0.022800,0.019600
21976.0,0.022800,0.019600
21977.0,0.022800,0.019600
21978.0,0.022800,0.019600
21979.0,0.022700,0.019600
21980.0,0.022700,0.019600
21981.0,0.022700,0.019600
21982.0,0.022700,0.019500
21983.0,0.022700,0.019500
21984.0,0.022700,0.019500
21985.0,0.022700,0.019500
21986.0,0.022700,0.019500
21987.0,0.022700,0.019500
21988.0,0.022700,0.019500
21989.0,0.022700,0.019500
21990.0,0.022700,0.019500
21991.0,0.022700,0.019500
21992.0,0.022700,0.019500
21993.0,0.022700,0.019500
21994.0,0.022700,0.019500
21995.0,0.022700,0.019500
21996.0,0.022700,0.019500
21997.0,0.022700,0.019500
21998.0,0.022700,0.019500
21999.0,0.022700,0.019500
22000.0,0.022700,0.019500
22001.0,0.022700,0.019500
22002.0,0.022700,0.019500
22003.0,0.022700,0.019500
22004.0,0.022700,0.019500
22005.0,0.022700,0.019500
22006.0,0.022700,0.019500
22007.0,0.022700,0.019500
22008.0,0.022700,0.019500
22009.0,0.022700,0.019500
22010.0,0.022700,0.019500
22011.0,0.022700,0.019500
22012.0,0.022700,0.019500
22013.0,0.022700,0.019500
22014.0,0.022700,0.019500
22015.0,0.022700,0.019500
22016.0,0.022700,0.019500
22017.0,0.022700,0.019500
22018.0,0.022700,0.019500
22019.0,0.022700,0.019500
22020.0,0.022700,0.019500
22021.0,0.022700,0.019500
22022.0,0.022700,0.019500
22023.0,0.022700,0.019500
22024.0,0.022700,0.019500
22025.0,0.022700,0.019500
22026.0,0.022700,0.019500
22027.0,0.022700,0.019500
22028.0,0.022700,0.019500
22029.0,0.022700,0.019500
22030.0,0.022700,0.019500
22031.0,0.022700,0.019500
22032.0,0.022700,0.019500
22033.0,0.022700,0.019500
22034.0,0.022700,0.019500
22035.0,0.022700,0.019500
22036.0,0.022700,0.019500
22037.0,0.022700,0.019500
22038.0,0.022700,0.019500
22039.0,0.022700,0.019500
22040.0,0.022700,0.019500
22041.0,0.022700,0.019500
22042.0,0.022700,0.019500
22043.0,0.022700,0.019500
22044.0,0.022700,0.019500
22045.0,0.022700,0.019500
22046.0,0.022700,0.019500
22047.0,0.022700,0.019500
22048.0,0.022700,0.019500
22049.0,0.022700,0.019500
22050.0,0.022700,0.019500
22051.0,0.022700,0.019500
22052.0,0.022700,0.019500
22053.0,0.022700,0.019500
22054.0,0.022700,0.019500
22055.0,0.022700,0.019500
22056.0,0.022700,0.019500
22057.0,0.022700,0.019500
22058.0,0.022700,0.019500
22059.0,0.022700,0.019500
22060.0,0.022700,0.019500
22061.0,0.022700,0.019500
22062.0,0.022700,0.019500
22063.0,0.022700,0.019500
22064.0,0.022700,0.019500
22065.0,0.022700,0.019500
22066.0,0.022700,0.019500
22067.0,0.022700,0.019500
22068.0,0.022700,0.019500
22069.0,0.022700,0.019500
22070.0,0.022700,0.019500
22071.0,0.022700,0.019500
22072.0,0.022700,0.019500
22073.0,0.022700,0.019500
22074.0,0.022700,0.019500
22075.0,0.022700,0.019500
22076.0,0.022600,0.019500
22077.0,0.022600,0.019500
22078.0,0.022600,0.019500
22079.0,0.022600,0.019500
22080.0,0.022600,0.019500
22081.0,0.022600,0.019500
22082.0,0.022600,0.019500
22083.0,0.022600,0.019500
22084.0,0.022600,0.019500
22085.0,0.022600,0.019500
22086.0,0.022600,0.019500
22087.0,0.022600,0.019500
22088.0,0.022600,0.019500
22089.0,0.022600,0.019500
22090.0,0.022600,0.019500
22091.0,0.022600,0.019500
22092.0,0.022600,0.019500
22093.0,0.022600,0.019500
22094.0,0.022600,0.019500
22095.0,0.022600,0.019400
22096.0,0.022600,0.019400
22097.0,0.022600,0.019400
22098.0,0.022600,0.019400
22099.0,0.022600,0.019400
22100.0,0.022600,0.019400
22101.0,0.022600,0.019400
22102.0,0.022600,0.019400
22103.0,0.022600,0.019400
22104.0,0.022600,0.019400
22105.0,0.022600,0.019400
22106.0,0.022600,0.019400
22107.0,0.022600,0.019400
22108.0,0.022600,0.019400
22109.0,0.022600,0.019400
22110.0,0.022600,0.019400
22111.0,0.022600,0.019400
22112.0,0.022600,0.019400
22113.0,0.022600,0.019400
22114.0,0.022600,0.019400
22115.0,0.022600,0.019400
22116.0,0.022600,0.019400
22117.0,0.022600,0.019400
22118.0,0.022600,0.019400
22119.0,0.022600,0.019400
22120.0,0.022600,0.019400
22121.0,0.022600,0.019400
22122.0,0.022600,0.019400
22123.0,0.022600,0.019400
22124.0,0.022600,0.019400
22125.0,0.022600,0.019400
22126.0,0.022600,0.019400
22127.0,0.022600,0.019400
22128.0,0.022600,0.019400
22129.0,0.022600,0.019400
22130.0,0.022600,0.019400
22131.0,0.022600,0.019400
22132.0,0.022600,0.019400
22133.0,0.022600,0.019400
22134.0,0.022600,0.019400
22135.0,0.022600,0.019400
22136.0,0.022600,0.019400
22137.0,0.022600,0.019400
22138.0,0.022600,0.019400
22139.0,0.022600,0.019400
22140.0,0.022600,0.019400
22141.0,0.022600,0.019400
22142.0,0.022600,0.019400
22143.0,0.022600,0.019400
22144.0,0.022600,0.019400
22145.0,0.022600,0.019400
22146.0,0.022600,0.019400
22147.0,0.022600,0.019400
22148.0,0.022600,0.019400
22149.0,0.022600,0.019400
22150.0,0.022600,0.019400
22151.0,0.022600,0.019400
22152.0,0.022600,0.019400
22153.0,0.022600,0.019400
22154.0,0.022600,0.019400
22155.0,0.022600,0.019400
22156.0,0.022600,0.019400
22157.0,0.022600,0.019400
22158.0,0.022600,0.019400
22159.0,0.022600,0.019400
22160.0,0.022600,0.019400
22161.0,0.022600,0.019400
22162.0,0.022600,0.019400
22163.0,0.022600,0.019400
22164.0,0.022600,0.019400
22165.0,0.022600,0.019400
22166.0,0.022600,0.019400
22167.0,0.022600,0.019400
22168.0,0.022600,0.019400
22169.0,0.022600,0.019400
22170.0,0.022600,0.019400
22171.0,0.022600,0.019400
22172.0,0.022600,0.019400
22173.0,0.022500,0.019400
22174.0,0.022500,0.019400
22175.0,0.022500,0.019400
22176.0,0.022500,0.019400
22177.0,0.022500,0.019400
22178.0,0.022500,0.019400
22179.0,0.022500,0.019400
22180.0,0.022500,0.019400
22181.0,0.022500,0.019400
22182.0,0.022500,0.019400
22183.0,0.022500,0.019400
22184.0,0.022500,0.019400
22185.0,0.022500,0.019400
22186.0,0.022500,0.019400
22187.0,0.022500,0.019400
22188.0,0.022500,0.019400
22189.0,0.022500,0.019400
22190.0,0.022500,0.019400
22191.0,0.022500,0.019400
22192.0,0.022500,0.019400
22193.0,0.022500,0.019400
22194.0,0.022500,0.019400
22195.0,0.022500,0.019400
22196.0,0.022500,0.019400
22197.0,0.022500,0.019400
22198.0,0.022500,0.019400
22199.0,0.022500,0.019400
22200.0,0.022500,0.019400
22201.0,0.022500,0.019400
22202.0,0.022500,0.019400
22203.0,0.022500,0.019400
22204.0,0.022500,0.019400
22205.0,0.022500,0.019400
22206.0,0.022500,0.019400
22207.0,0.022500,0.019400
22208.0,0.022500,0.019400
22209.0,0.022500,0.019300
22210.0,0.022500,0.019300
22211.0,0.022500,0.019300
22212.0,0.022500,0.019300
22213.0,0.022500,0.019300
22214.0,0.022500,0.019300
22215.0,0.022500,0.019300
22216.0,0.022500,0.019300
22217.0,0.022500,0.019300
22218.0,0.022500,0.019300
22219.0,0.022500,0.019300
22220.0,0.022500,0.019300
22221.0,0.022500,0.019300
22222.0,0.022500,0.019300
22223.0,0.022500,0.019300
22224.0,0.022500,0.019300
22225.0,0.022500,0.019300
22226.0,0.022500,0.019300
22227.0,0.022500,0.019300
22228.0,0.022500,0.019300
22229.0,0.022500,0.019300
22230.0,0.022500,0.019300
22231.0,0.022500,0.019300
22232.0,0.022500,0.019300
22233.0,0.022500,0.019300
22234.0,0.022500,0.019300
22235.0,0.022500,0.019300
22236.0,0.022500,0.019300
22237.0,0.022500,0.019300
22238.0,0.022500,0.019300
22239.0,0.022500,0.019300
22240.0,0.022500,0.019300
22241.0,0.022500,0.019300
22242.0,0.022500,0.019300
22243.0,0.022500,0.019300
22244.0,0.022500,0.019300
22245.0,0.022500,0.019300
22246.0,0.022500,0.019300
22247.0,0.022500,0.019300
22248.0,0.022500,0.019300
22249.0,0.022500,0.019300
22250.0,0.022500,0.019300
22251.0,0.022500,0.019300
22252.0,0.022500,0.019300
22253.0,0.022500,0.019300
22254.0,0.022500,0.019300
22255.0,0.022500,0.019300
22256.0,0.022500,0.019300
22257.0,0.022500,0.019300
22258.0,0.022500,0.019300
22259.0,0.022500,0.019300
22260.0,0.022500,0.019300
22261.0,0.022500,0.019300
22262.0,0.022500,0.019300
22263.0,0.022500,0.019300
22264.0,0.022500,0.019300
22265.0,0.022500,0.019300
22266.0,0.022500,0.019300
22267.0,0.022500,0.019300
22268.0,0.022500,0.019300
22269.0,0.022500,0.019300
22270.0,0.022500,0.019300
22271.0,0.022500,0.019300
22272.0,0.022400,0.019300
22273.0,0.022400,0.019300
22274.0,0.022400,0.019300
22275.0,0.022400,0.019300
22276.0,0.022400,0.019300
22277.0,0.022400,0.019300
22278.0,0.022400,0.019300
22279.0,0.022400,0.019300
22280.0,0.022400,0.019300
22281.0,0.022400,0.019300
22282.0,0.022400,0.019300
22283.0,0.022400,0.019300
22284.0,0.022400,0.019300
22285.0,0.022400,0.019300
22286.0,0.022400,0.019300
22287.0,0.022400,0.019300
22288.0,0.022400,0.019300
22289.0,0.022400,0.019300
22290.0,0.022400,0.019300
22291.0,0.022400,0.019300
22292.0,0.022400,0.019300
22293.0,0.022400,0.019300
22294.0,0.022400,0.019300
22295.0,0.022400,0.019300
22296.0,0.022400,0.019300
22297.0,0.022400,0.019300
22298.0,0.022400,0.019300
22299.0,0.022400,0.019300
22300.0,0.022400,0.019300
22301.0,0.022400,0.019300
22302.0,0.022400,0.019300
22303.0,0.022400,0.019300
22304.0,0.022400,0.019300
22305.0,0.022400,0.019300
22306.0,0.022400,0.019300
22307.0,0.022400,0.019300
22308.0,0.022400,0.019300
22309.0,0.022400,0.019300
22310.0,0.022400,0.019300
22311.0,0.022400,0.019300
22312.0,0.022400,0.019300
22313.0,0.022400,0.019300
22314.0,0.022400,0.019300
22315.0,0.022400,0.019300
22316.0,0.022400,0.019300
22317.0,0.022400,0.019300
22318.0,0.022400,0.019300
22319.0,0.022400,0.019300
22320.0,0.022400,0.019300
22321.0,0.022400,0.019300
22322.0,0.022400,0.019300
22323.0,0.022400,0.019300
22324.0,0.022400,0.019300
22325.0,0.022400,0.019200
22326.0,0.022400,0.019200
22327.0,0.022400,0.019200
22328.0,0.022400,0.019200
22329.0,0.022400,0.019200
22330.0,0.022400,0.019200
22331.0,0.022400,0.019200
22332.0,0.022400,0.019200
22333.0,0.022400,0.019200
22334.0,0.022400,0.019200
22335.0,0.022400,0.019200
22336.0,0.022400,0.019200
22337.0,0.022400,0.019200
22338.0,0.022400,0.019200
22339.0,0.022400,0.019200
22340.0,0.022400,0.019200
22341.0,0.022400,0.019200
22342.0,0.022400,0.019200
22343.0,0.022400,0.019200
22344.0,0.022400,0.019200
22345.0,0.022400,0.019200
22346.0,0.022400,0.019200
22347.0,0.022400,0.019200
22348.0,0.022400,0.019200
22349.0,0.022400,0.019200
22350.0,0.022400,0.019200
22351.0,0.022400,0.019200
22352.0,0.022400,0.019200
22353.0,0.022400,0.019200
22354.0,0.022400,0.019200
22355.0,0.022400,0.019200
22356.0,0.022400,0.019200
22357.0,0.022400,0.019200
22358.0,0.022400,0.019200
22359.0,0.022400,0.019200
22360.0,0.022400,0.019200
22361.0,0.022400,0.019200
22362.0,0.022400,0.019200
22363.0,0.022400,0.019200
22364.0,0.022400,0.019200
22365.0,0.022400,0.019200
22366.0,0.022400,0.019200
22367.0,0.022400,0.019200
22368.0,0.022400,0.019200
22369.0,0.022400,0.019200
22370.0,0.022400,0.019200
22371.0,0.022400,0.019200
22372.0,0.022300,0.019200
22373.0,0.022300,0.019200
22374.0,0.022300,0.019200
22375.0,0.022300,0.019200
22376.0,0.022300,0.019200
22377.0,0.022300,0.019200
22378.0,0.022300,0.019200
22379.0,0.022300,0.019200
22380.0,0.022300,0.019200
22381.0,0.022300,0.019200
22382.0,0.022300,0.019200
22383.0,0.022300,0.019200
22384.0,0.022300,0.019200
22385.0,0.022300,0.019200
22386.0,0.022300,0.019200
22387.0,0.022300,0.019200
22388.0,0.022300,0.019200
22389.0,0.022300,0.019200
22390.0,0.022300,0.019200
22391.0,0.022300,0.019200
22392.0,0.022300,0.019200
22393.0,0.022300,0.019200
22394.0,0.022300,0.019200
22395.0,0.022300,0.019200
22396.0,0.022300,0.019200
22397.0,0.022300,0.019200
22398.0,0.022300,0.019200
22399.0,0.022300,0.019200
22400.0,0.022300,0.019200
22401.0,0.022300,0.019200
22402.0,0.022300,0.019200
22403.0,0.022300,0.019200
22404.0,0.022300,0.019200
22405.0,0.022300,0.019200
22406.0,0.022300,0.019200
22407.0,0.022300,0.019200
22408.0,0.022300,0.019200
22409.0,0.022300,0.019200
22410.0,0.022300,0.019200
22411.0,0.022300,0.019200
22412.0,0.022300,0.019200
22413.0,0.022300,0.019200
22414.0,0.022300,0.019200
22415.0,0.022300,0.019200
22416.0,0.022300,0.019200
22417.0,0.022300,0.019200
22418.0,0.022300,0.019200
22419.0,0.022300,0.019200
22420.0,0.022300,0.019200
22421.0,0.022300,0.019200
22422.0,0.022300,0.019200
22423.0,0.022300,0.019200
22424.0,0.022300,0.019200
22425.0,0.022300,0.019200
22426.0,0.022300,0.019200
22427.0,0.022300,0.019200
22428.0,0.022300,0.019200
22429.0,0.022300,0.019200
22430.0,0.022300,0.019200
22431.0,0.022300,0.019200
22432.0,0.022300,0.019200
22433.0,0.022300,0.019200
22434.0,0.022300,0.019200
22435.0,0.022300,0.019200
22436.0,0.022300,0.019200
22437.0,0.022300,0.019200
22438.0,0.022300,0.019200
22439.0,0.022300,0.019200
22440.0,0.022300,0.019200
22441.0,0.022300,0.019100
22442.0,0.022300,0.019100
22443.0,0.022300,0.019100
22444.0,0.022300,0.019100
22445.0,0.022300,0.019100
22446.0,0.022300,0.019100
22447.0,0.022300,0.019100
22448.0,0.022300,0.019100
22449.0,0.022300,0.019100
22450.0,0.022300,0.019100
22451.0,0.022300,0.019100
22452.0,0.022300,0.019100
22453.0,0.022300,0.019100
22454.0,0.022300,0.019100
22455.0,0.022300,0.019100
22456.0,0.022300,0.019100
22457.0,0.022300,0.019100
22458.0,0.022300,0.019100
22459.0,0.022300,0.019100
22460.0,0.022300,0.019100
22461.0,0.022300,0.019100
22462.0,0.022300,0.019100
22463.0,0.022300,0.019100
22464.0,0.022300,0.019100
22465.0,0.022300,0.019100
22466.0,0.022300,0.019100
22467.0,0.022300,0.019100
22468.0,0.022300,0.019100
22469.0,0.022300,0.019100
22470.0,0.022300,0.019100
22471.0,0.022300,0.019100
22472.0,0.022200,0.019100
22473.0,0.022200,0.019100
22474.0,0.022200,0.019100
22475.0,0.022200,0.019100
22476.0,0.022200,0.019100
22477.0,0.022200,0.019100
22478.0,0.022200,0.019100
22479.0,0.022200,0.019100
22480.0,0.022200,0.019100
22481.0,0.022200,0.019100
22482.0,0.022200,0.019100
22483.0,0.022200,0.019100
22484.0,0.022200,0.019100
22485.0,0.022200,0.019100
22486.0,0.022200,0.019100
22487.0,0.022200,0.019100
22488.0,0.022200,0.019100
22489.0,0.022200,0.019100
22490.0,0.022200,0.019100
22491.0,0.022200,0.019100
22492.0,0.022200,0.019100
22493.0,0.022200,0.019100
22494.0,0.022200,0.019100
22495.0,0.022200,0.019100
22496.0,0.022200,0.019100
22497.0,0.022200,0.019100
22498.0,0.022200,0.019100
22499.0,0.022200,0.019100
22500.0,0.022200,0.019100
22501.0,0.022200,0.019100
22502.0,0.022200,0.019100
22503.0,0.022200,0.019100
22504.0,0.022200,0.019100
22505.0,0.022200,0.019100
22506.0,0.022200,0.019100
22507.0,0.022200,0.019100
22508.0,0.022200,0.019100
22509.0,0.022200,0.019100
22510.0,0.022200,0.019100
22511.0,0.022200,0.019100
22512.0,0.022200,0.019100
22513.0,0.022200,0.019100
22514.0,0.022200,0.019100
22515.0,0.022200,0.019100
22516.0,0.022200,0.019100
22517.0,0.022200,0.019100
22518.0,0.022200,0.019100
22519.0,0.022200,0.019100
22520.0,0.022200,0.019100
22521.0,0.022200,0.019100
22522.0,0.022200,0.019100
22523.0,0.022200,0.019100
22524.0,0.022200,0.019100
22525.0,0.022200,0.019100
22526.0,0.022200,0.019100
22527.0,0.022200,0.019100
22528.0,0.022200,0.019100
22529.0,0.022200,0.019100
22530.0,0.022200,0.019100
22531.0,0.022200,0.019100
22532.0,0.022200,0.019100
22533.0,0.022200,0.019100
22534.0,0.022200,0.019100
22535.0,0.022200,0.019100
22536.0,0.022200,0.019100
22537.0,0.022200,0.019100
22538.0,0.022200,0.019100
22539.0,0.022200,0.019100
22540.0,0.022200,0.019100
22541.0,0.022200,0.019100
22542.0,0.022200,0.019100
22543.0,0.022200,0.019100
22544.0,0.022200,0.019100
22545.0,0.022200,0.019100
22546.0,0.022200,0.019100
22547.0,0.022200,0.019100
22548.0,0.022200,0.019100
22549.0,0.022200,0.019100
22550.0,0.022200,0.019100
22551.0,0.022200,0.019100
22552.0,0.022200,0.019100
22553.0,0.022200,0.019100
22554.0,0.022200,0.019100
22555.0,0.022200,0.019100
22556.0,0.022200,0.019100
22557.0,0.022200,0.019100
22558.0,0.022200,0.019100
22559.0,0.022200,0.019000
22560.0,0.022200,0.019000
22561.0,0.022200,0.019000
22562.0,0.022200,0.019000
22563.0,0.022200,0.019000
22564.0,0.022200,0.019000
22565.0,0.022200,0.019000
22566.0,0.022200,0.019000
22567.0,0.022200,0.019000
22568.0,0.022200,0.019000
22569.0,0.022200,0.019000
22570.0,0.022200,0.019000
22571.0,0.022200,0.019000
22572.0,0.022200,0.019000
22573.0,0.022200,0.019000
22574.0,0.022100,0.019000
22575.0,0.022100,0.019000
22576.0,0.022100,0.019000
22577.0,0.022100,0.019000
22578.0,0.022100,0.019000
22579.0,0.022100,0.019000
22580.0,0.022100,0.019000
22581.0,0.022100,0.019000
22582.0,0.022100,0.019000
22583.0,0.022100,0.019000
