# time step,model 2 server believed rewards, model 2 true rewards, random true rewards
296.0,7.000000,0.925700,0.200400
297.0,6.996600,0.925900,0.200400
298.0,6.993300,0.926200,0.200400
299.0,6.990000,0.926400,0.200500
300.0,6.986700,0.926700,0.200300
301.0,6.983400,0.926900,0.200200
302.0,6.980100,0.927200,0.200300
303.0,6.976900,0.927400,0.200300
304.0,6.973700,0.927600,0.200300
305.0,6.970500,0.927900,0.200200
306.0,6.967300,0.928100,0.200200
307.0,6.964200,0.928300,0.200100
308.0,6.961000,0.928600,0.200200
309.0,6.957900,0.928800,0.200100
310.0,6.954800,0.929000,0.200000
311.0,6.951800,0.929300,0.199900
312.0,6.948700,0.929500,0.199900
313.0,6.945700,0.929700,0.199900
314.0,6.942700,0.929900,0.199700
315.0,6.939700,0.930200,0.199900
316.0,6.936700,0.930400,0.199700
317.0,6.933800,0.930600,0.199700
318.0,6.930800,0.930800,0.199900
319.0,6.927900,0.931000,0.199900
320.0,6.925000,0.931300,0.199900
321.0,6.922100,0.931500,0.199800
322.0,6.919300,0.931700,0.199700
323.0,6.916400,0.931900,0.199800
324.0,6.913600,0.932100,0.200000
325.0,6.910800,0.932300,0.200100
326.0,6.908000,0.932500,0.200000
327.0,6.905200,0.932700,0.200100
328.0,6.902400,0.932900,0.200100
329.0,6.899700,0.933100,0.200200
330.0,6.897000,0.933300,0.200200
331.0,6.894300,0.933500,0.200500
332.0,6.891600,0.933700,0.200200
333.0,6.888900,0.933900,0.200200
334.0,6.886200,0.934100,0.200100
335.0,6.883600,0.934300,0.200000
336.0,6.881000,0.934500,0.199900
337.0,6.878300,0.934700,0.199800
338.0,6.875700,0.934900,0.199800
339.0,6.873200,0.935100,0.199700
340.0,6.870600,0.935300,0.199800
341.0,6.868000,0.935500,0.199800
342.0,6.865500,0.935700,0.199900
343.0,6.863000,0.935900,0.200000
344.0,6.860500,0.936000,0.199700
345.0,6.858000,0.936200,0.199800
346.0,6.855500,0.936400,0.200100
347.0,6.853000,0.936600,0.200300
348.0,6.850600,0.936800,0.200200
349.0,6.848100,0.937000,0.200200
350.0,6.845700,0.937100,0.200000
351.0,6.843300,0.937300,0.200100
352.0,6.840900,0.937500,0.199900
353.0,6.838500,0.937700,0.199800
354.0,6.836200,0.937900,0.199800
355.0,6.833800,0.938000,0.199900
356.0,6.831500,0.938200,0.199900
357.0,6.829100,0.938400,0.199700
358.0,6.826800,0.938500,0.199700
359.0,6.824500,0.938700,0.199600
360.0,6.822200,0.938900,0.199400
361.0,6.819900,0.939100,0.199700
362.0,6.817700,0.939200,0.199700
363.0,6.815400,0.939400,0.199700
364.0,6.813200,0.939600,0.199900
365.0,6.811000,0.939700,0.199900
366.0,6.808700,0.939900,0.199800
367.0,6.806500,0.940100,0.199700
368.0,6.804300,0.940200,0.199600
369.0,6.802200,0.940400,0.199600
370.0,6.800000,0.940500,0.199600
371.0,6.797800,0.940700,0.199600
372.0,6.795700,0.940900,0.199400
373.0,6.793600,0.941000,0.199400
374.0,6.791400,0.941200,0.199300
375.0,6.789300,0.941300,0.199300
376.0,6.787200,0.941500,0.199400
377.0,6.785100,0.941600,0.199300
378.0,6.783100,0.941800,0.199200
379.0,6.781000,0.942000,0.199200
380.0,6.778900,0.942100,0.199300
381.0,6.776900,0.942300,0.199300
382.0,6.774900,0.942400,0.199500
383.0,6.772800,0.942600,0.199600
384.0,6.770800,0.942700,0.199300
385.0,6.768800,0.942900,0.199200
386.0,6.766800,0.943000,0.199200
387.0,6.764900,0.943200,0.199300
388.0,6.762900,0.943300,0.199400
389.0,6.760900,0.943400,0.199300
390.0,6.759000,0.943600,0.199300
391.0,6.757000,0.943700,0.199200
392.0,6.755100,0.943900,0.199100
393.0,6.753200,0.944000,0.199200
394.0,6.751300,0.944200,0.199200
395.0,6.749400,0.944300,0.199100
396.0,6.747500,0.944400,0.199100
397.0,6.745600,0.944600,0.199200
398.0,6.743700,0.944700,0.199200
399.0,6.741900,0.944900,0.199300
400.0,6.740000,0.945000,0.199500
401.0,6.738200,0.945100,0.199300
402.0,6.736300,0.945300,0.199200
403.0,6.734500,0.945400,0.199200
404.0,6.732700,0.945500,0.199200
405.0,6.730900,0.945700,0.199400
406.0,6.729100,0.945800,0.199200
407.0,6.727300,0.945900,0.199200
408.0,6.725500,0.946100,0.199200
409.0,6.723700,0.946200,0.199100
410.0,6.722000,0.946300,0.199100
411.0,6.720200,0.946500,0.199200
412.0,6.718400,0.946600,0.199000
413.0,6.716700,0.946700,0.198900
414.0,6.715000,0.946900,0.198900
415.0,6.713300,0.947000,0.199000
416.0,6.711500,0.947100,0.199200
417.0,6.709800,0.947200,0.199200
418.0,6.708100,0.947400,0.199100
419.0,6.706400,0.947500,0.198900
420.0,6.704800,0.947600,0.199100
421.0,6.703100,0.947700,0.199200
